,Waermebedarf,Waermepumpe_th,BHKW_th,Solarthermie,Waermespeicher_in,Waermespeicher_out,Gaskessel,Waermeueberschuss,Waermebezug
2019-11-02 23:00:00,-183.3408,105.60979,77.731005,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 00:00:00,-178.52939999999998,107.28117,71.248232,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 01:00:00,-175.32000000000002,107.9173,67.402703,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 02:00:00,-180.1332,112.72879,67.404405,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 03:00:00,-188.154,117.79978,70.354216,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 04:00:00,-202.5918,125.96731,76.624492,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 05:00:00,-253.92960000000002,159.23267,94.69693,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 06:00:00,-273.18059999999997,160.18857,112.99203,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 07:00:00,-260.3466,137.97284,117.62969,4.7440691,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 08:00:00,-284.4108,89.353767,94.163542,100.89349,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 09:00:00,-279.5976,40.579621,69.973314,169.04467,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 10:00:00,-277.9938,5.2267893,55.75826,217.00875,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 11:00:00,-263.556,0.0,53.517306,234.96575,-24.927055,0.0,0.0,-0.0,0.0
2019-11-03 12:00:00,-255.5334,0.0,51.992638,226.44152,-22.900754,0.0,0.0,-0.0,0.0
2019-11-03 13:00:00,-260.3466,0.0,53.467607,197.18961,-0.0,9.6893847,0.0,-0.0,0.0
2019-11-03 14:00:00,-271.5768,22.703714,63.309739,150.66448,-0.0,34.898867,0.0,-0.0,0.0
2019-11-03 15:00:00,-271.5768,99.568477,96.144261,75.864062,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 16:00:00,-277.9938,153.53674,122.85034,1.6067173,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 17:00:00,-286.01460000000003,154.00197,132.01263,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 18:00:00,-282.80699999999996,151.28684,131.52016,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 19:00:00,-276.39,149.21839,127.17161,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 20:00:00,-266.7636,148.68817,118.07543,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 21:00:00,-265.1598,153.88516,111.27464,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 22:00:00,-253.92960000000002,150.92552,103.00408,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-03 23:00:00,-218.6352,131.7061,86.929103,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 00:00:00,-204.1974,126.09263,78.104773,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 01:00:00,-196.1748,122.80914,73.365665,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 02:00:00,-204.1974,130.21317,73.984232,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 03:00:00,-212.2182,135.3635,76.854697,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 04:00:00,-239.49179999999998,153.17445,86.317346,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 05:00:00,-273.18059999999997,172.44939,100.73121,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 06:00:00,-287.6202,170.1882,117.432,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 07:00:00,-316.4958,179.52729,131.47814,5.4903656,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 08:00:00,-306.87120000000004,122.34683,107.43719,77.087179,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 09:00:00,-295.641,111.83145,102.6899,81.119657,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 10:00:00,-277.9938,19.73941,60.034076,198.22031,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 11:00:00,-273.18059999999997,1.9483793,55.01985,216.21237,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 12:00:00,-266.7636,0.28660506,54.688756,211.78824,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 13:00:00,-253.92960000000002,18.086488,62.509825,173.33329,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 14:00:00,-252.3258,86.748842,94.030559,71.546399,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 15:00:00,-247.51260000000002,122.47662,110.80764,14.22834,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 16:00:00,-258.74280000000005,138.6827,117.70708,2.3530138,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 17:00:00,-269.973,141.98463,127.98837,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 18:00:00,-289.22400000000005,156.20935,133.01465,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 19:00:00,-279.5976,151.88346,127.71414,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 20:00:00,-269.973,151.29739,118.67561,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 21:00:00,-261.9504,152.01151,109.93889,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 22:00:00,-223.44839999999996,128.30989,95.138514,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-04 23:00:00,-204.1974,121.35911,82.838286,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 00:00:00,-191.36339999999998,117.02744,74.335962,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 01:00:00,-196.1748,124.21012,71.964681,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 02:00:00,-213.822,139.30151,74.520486,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 03:00:00,-213.822,138.51827,75.30373,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 04:00:00,-213.822,135.75989,78.062108,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 05:00:00,-225.0522,138.06058,86.991616,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 06:00:00,-241.09560000000002,136.584,104.5116,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 07:00:00,-292.43160000000006,164.78105,125.29754,2.3530138,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 08:00:00,-266.7636,99.352717,99.789994,67.620889,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 09:00:00,-242.6994,60.596917,82.052102,100.05038,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 10:00:00,-207.405,39.564337,79.337413,88.503249,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 11:00:00,-215.4276,33.11596,78.516992,103.79465,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 12:00:00,-210.6144,0.0,57.784373,172.84711,-20.017083,0.0,0.0,-0.0,0.0
2019-11-05 13:00:00,-215.4276,13.969031,67.455455,114.58654,-0.0,19.41657,0.0,-0.0,0.0
2019-11-05 14:00:00,-217.0314,64.081145,86.338444,66.611811,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 15:00:00,-217.0314,79.932169,92.482621,44.61661,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 16:00:00,-223.44839999999996,112.11734,108.1937,3.1373518,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 17:00:00,-228.26160000000004,110.85378,117.40782,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 18:00:00,-229.86539999999997,111.84373,118.02167,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 19:00:00,-229.86539999999997,115.07921,114.78619,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 20:00:00,-228.26160000000004,120.03577,108.22583,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 21:00:00,-200.988,105.67518,95.312822,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 22:00:00,-192.9672,105.08638,87.880816,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-05 23:00:00,-178.52939999999998,101.59414,76.935259,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 00:00:00,-168.903,99.860108,69.042892,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 01:00:00,-154.4652,92.067178,62.398022,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 02:00:00,-159.2766,97.048605,62.227995,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 03:00:00,-165.6936,101.00705,64.686551,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 04:00:00,-173.7162,104.79658,68.919616,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 05:00:00,-191.36339999999998,112.6423,78.721103,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 06:00:00,-207.405,111.18104,96.223962,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 07:00:00,-226.65599999999998,116.31217,109.55949,0.78433795,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 08:00:00,-247.51260000000002,124.09733,114.78755,8.6277174,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 09:00:00,-204.1974,87.002701,103.07662,14.118083,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 10:00:00,-194.571,63.777308,97.06716,33.726532,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 11:00:00,-199.3842,71.743301,102.54208,25.098814,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 12:00:00,-194.571,58.88638,93.789171,41.895449,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 13:00:00,-189.7578,68.461041,95.413606,25.883152,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 14:00:00,-199.3842,89.137649,100.8345,9.4120554,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 15:00:00,-200.988,94.335434,100.91792,5.7346493,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 16:00:00,-200.988,96.524594,102.89473,1.5686759,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 17:00:00,-213.822,101.06256,112.75944,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 18:00:00,-221.84459999999999,108.58646,113.25814,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 19:00:00,-213.822,105.9912,107.8308,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 20:00:00,-199.3842,101.29004,98.094162,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 21:00:00,-175.32000000000002,89.345578,85.974422,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 22:00:00,-167.29919999999998,87.560124,79.739076,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-06 23:00:00,-162.486,90.611027,71.874973,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 00:00:00,-157.67280000000002,92.519416,65.153384,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 01:00:00,-149.652,90.195568,59.456432,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 02:00:00,-143.23499999999999,87.280541,55.954459,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 03:00:00,-138.4218,84.182984,54.238816,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 04:00:00,-136.818,82.458486,54.359514,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 05:00:00,-189.7578,121.73779,68.020005,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 06:00:00,-157.67280000000002,94.149924,63.522876,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 07:00:00,-152.85960000000003,84.597502,66.693422,1.5686759,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 08:00:00,-164.0898,83.051559,73.9792,7.0590415,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 09:00:00,-184.9464,75.430524,74.202523,35.313352,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 10:00:00,-212.2182,92.94563,83.468296,35.804274,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 11:00:00,-218.6352,68.521827,71.795229,78.318144,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 12:00:00,-202.5918,80.01456,79.63221,42.94503,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 13:00:00,-152.85960000000003,31.884974,57.644494,63.330132,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 14:00:00,-162.486,59.365979,66.746483,36.373539,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 15:00:00,-173.7162,87.623997,79.033162,7.0590415,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 16:00:00,-176.9238,92.210416,83.929046,0.78433795,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 17:00:00,-178.52939999999998,87.886022,90.643378,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 18:00:00,-196.1748,101.08503,95.089768,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 19:00:00,-197.7804,106.52823,91.252168,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 20:00:00,-200.988,115.65949,85.328514,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 21:00:00,-176.9238,101.93706,74.986735,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 22:00:00,-172.1106,100.17613,71.93447,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-07 23:00:00,-157.67280000000002,94.801038,62.871762,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 00:00:00,-154.4652,96.8688,57.5964,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 01:00:00,-149.652,96.461514,53.190486,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 02:00:00,-151.25580000000002,99.275741,51.980059,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 03:00:00,-149.652,98.709081,50.942919,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 04:00:00,-152.85960000000003,100.76186,52.097741,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 05:00:00,-156.06900000000002,102.98627,53.08273,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 06:00:00,-156.06900000000002,102.13492,53.934081,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 07:00:00,-151.25580000000002,94.631676,54.252089,2.3720345,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 08:00:00,-189.7578,85.231308,51.584551,52.941941,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 09:00:00,-199.3842,28.027442,28.915356,142.4414,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 10:00:00,-200.988,23.878717,32.597927,144.51136,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 11:00:00,-172.1106,0.0,27.56814,160.82402,-16.28156,0.0,0.0,-0.0,0.0
2019-11-08 12:00:00,-173.7162,0.0,25.626085,155.12714,-7.0370275,0.0,0.0,-0.0,0.0
2019-11-08 13:00:00,-173.7162,18.5184,33.694631,99.357933,-0.0,22.145236,0.0,-0.0,0.0
2019-11-08 14:00:00,-172.1106,65.837958,51.472531,54.800111,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 15:00:00,-173.7162,93.569765,64.459676,15.686759,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 16:00:00,-175.32000000000002,101.36621,71.58176,2.3720345,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 17:00:00,-199.3842,112.04874,87.335465,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 18:00:00,-199.3842,109.12145,90.262751,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 19:00:00,-197.7804,110.27622,87.504178,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 20:00:00,-199.3842,115.35709,84.027114,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 21:00:00,-191.36339999999998,112.56636,78.797043,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 22:00:00,-183.3408,107.27844,76.062357,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-08 23:00:00,-170.5068,103.69596,66.810843,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 00:00:00,-151.25580000000002,93.546146,57.709654,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 01:00:00,-151.25580000000002,96.074659,55.181141,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 02:00:00,-151.25580000000002,96.755741,54.500059,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 03:00:00,-152.85960000000003,97.390508,55.469092,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 04:00:00,-151.25580000000002,92.430876,58.824924,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 05:00:00,-151.25580000000002,84.394119,66.861681,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 06:00:00,-152.85960000000003,69.497514,83.362086,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 07:00:00,-191.36339999999998,87.615309,102.16039,1.5876966,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 08:00:00,-225.0522,87.221308,103.25039,34.580499,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 09:00:00,-226.65599999999998,59.443087,90.182853,77.03006,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 10:00:00,-200.988,22.299253,77.889827,100.79892,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 11:00:00,-183.3408,8.1669666,77.49022,97.683614,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 12:00:00,-191.36339999999998,46.178168,95.792723,49.39251,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 13:00:00,-197.7804,69.133108,105.90149,22.745801,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 14:00:00,-209.0106,89.009817,109.80439,10.196393,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 15:00:00,-220.23899999999998,101.20203,111.97793,7.0590415,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 16:00:00,-218.6352,104.41879,113.43207,0.78433795,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 17:00:00,-218.6352,99.528081,119.10712,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 18:00:00,-220.23899999999998,101.4661,118.7729,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 19:00:00,-220.23899999999998,104.58238,115.65662,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 20:00:00,-220.23899999999998,110.754,109.485,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 21:00:00,-220.23899999999998,116.9549,103.2841,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 22:00:00,-205.8012,111.81989,93.981308,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-09 23:00:00,-168.903,92.053557,76.849443,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 00:00:00,-160.8822,91.372476,69.509724,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 01:00:00,-152.85960000000003,87.889427,64.970173,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 02:00:00,-151.25580000000002,88.037903,63.217897,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 03:00:00,-159.2766,93.256346,66.020254,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 04:00:00,-164.0898,93.663632,70.426168,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 05:00:00,-173.7162,94.446195,79.270005,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 06:00:00,-192.9672,95.059849,97.907351,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 07:00:00,-205.8012,94.35527,111.44593,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 08:00:00,-202.5918,86.502987,111.38279,4.7060277,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 09:00:00,-204.1974,84.952747,109.8326,9.4120554,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 10:00:00,-202.5918,75.155066,107.82829,19.608449,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 11:00:00,-192.9672,69.552382,109.29673,14.118083,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 12:00:00,-184.9464,60.756882,103.79673,20.392787,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 13:00:00,-173.7162,60.886196,104.20229,8.6277174,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 14:00:00,-175.32000000000002,65.073662,104.75597,5.4903656,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 15:00:00,-175.32000000000002,67.976349,103.42196,3.9216897,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 16:00:00,-178.52939999999998,73.09873,105.43067,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 17:00:00,-175.32000000000002,65.531578,109.78842,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 18:00:00,-209.0106,91.716081,117.29452,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 19:00:00,-210.6144,95.950022,114.66438,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 20:00:00,-191.36339999999998,87.464773,103.89863,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 21:00:00,-189.7578,92.983232,96.774568,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 22:00:00,-157.67280000000002,75.755286,81.917514,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-10 23:00:00,-148.04639999999998,76.195946,71.850454,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 00:00:00,-140.0256,75.384778,64.640822,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 01:00:00,-127.1916,68.601211,58.590389,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 02:00:00,-133.6086,75.091914,58.516686,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 03:00:00,-143.23499999999999,81.627568,61.607432,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 04:00:00,-154.4652,86.890962,67.574238,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 05:00:00,-165.6936,89.618692,76.074908,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 06:00:00,-184.9464,90.043005,94.903395,0.0,-0.0,6.9697945e-14,0.0,-0.0,0.0
2019-11-11 07:00:00,-189.7578,84.673299,105.06548,0.019020685,-6.7607007e-14,0.0,0.0,-0.0,0.0
2019-11-11 08:00:00,-191.36339999999998,81.43975,106.7863,3.1373518,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 09:00:00,-184.9464,72.834661,105.0527,7.0590415,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 10:00:00,-183.3408,65.716453,105.07494,12.549407,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 11:00:00,-175.32000000000002,55.606176,103.24273,16.471097,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 12:00:00,-176.9238,54.078281,100.88406,21.961463,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 13:00:00,-180.1332,52.056553,98.271805,29.804842,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 14:00:00,-188.154,57.632991,97.053896,33.467113,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 15:00:00,-178.52939999999998,51.191663,92.161158,35.176579,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 16:00:00,-191.36339999999998,82.543572,106.46681,2.3530138,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 17:00:00,-181.73700000000002,71.770962,109.96604,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 18:00:00,-172.1106,65.333724,106.77688,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 19:00:00,-194.571,84.615811,109.95519,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 20:00:00,-196.1748,92.062411,104.11239,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 21:00:00,-189.7578,93.595865,96.161935,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 22:00:00,-167.29919999999998,82.557584,84.741616,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-11 23:00:00,-149.652,76.982254,72.669746,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 00:00:00,-140.0256,75.010184,65.015416,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 01:00:00,-136.818,75.204973,61.613027,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 02:00:00,-133.6086,73.934076,59.674524,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 03:00:00,-141.6294,79.424951,62.204449,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 04:00:00,-154.4652,86.652584,67.812616,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 05:00:00,-167.29919999999998,90.256865,77.042335,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 06:00:00,-199.3842,100.60215,98.782054,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 07:00:00,-215.4276,102.70519,111.93807,0.78433795,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 08:00:00,-197.7804,83.605748,107.89995,6.2747036,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 09:00:00,-173.7162,60.730259,100.43653,12.549407,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 10:00:00,-175.32000000000002,45.365063,95.757458,34.197479,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 11:00:00,-176.9238,32.827925,91.175955,52.91992,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 12:00:00,-156.06900000000002,23.101393,87.726944,45.240663,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 13:00:00,-165.6936,36.720629,91.739459,37.233512,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 14:00:00,-164.0898,57.569541,97.108203,9.4120554,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 15:00:00,-172.1106,62.341242,95.707249,14.062109,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 16:00:00,-181.73700000000002,77.939934,102.22839,1.5686759,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 17:00:00,-200.988,87.296886,113.69111,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 18:00:00,-220.23899999999998,101.93672,118.30228,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 19:00:00,-220.23899999999998,104.88376,115.35524,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 20:00:00,-209.0106,102.70158,106.30902,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 21:00:00,-191.36339999999998,94.929762,96.433638,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 22:00:00,-181.73700000000002,93.048616,88.688384,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-12 23:00:00,-165.6936,88.53407,77.15953,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-13 00:00:00,-156.06900000000002,86.980865,69.088135,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-13 01:00:00,-151.25580000000002,86.675741,64.580059,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-13 02:00:00,-154.4652,90.670962,63.794238,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-13 03:00:00,-156.06900000000002,91.135459,64.933541,0.0,-0.0,0.0,0.0,-0.0,0.0
2019-11-13 04:00:00,-164.0898,95.162011,68.927789,0.0,-0.0,0.0,0.0,-0.0,0.0
