,BHKW_el,Strombedarf,Waermepumpe_el,PV,Strombezug,Stromspeicher_in,Stromspeicher_out
2019-06-13 04:00:00,17.397569,-18.240000000000002,-0.0,0.84243073,0.0,-0.0,0.0
2019-06-13 05:00:00,19.493488,-22.880000000000003,-0.0,3.386512,0.0,-0.0,0.0
2019-06-13 06:00:00,20.717134,-30.479999999999997,-0.0,9.7628659,0.0,-0.0,0.0
2019-06-13 07:00:00,30.807243,-37.36,-0.0,6.5527569,0.0,-0.0,0.0
2019-06-13 08:00:00,36.391609,-42.442800000000005,-0.0,6.0511906,0.0,-0.0,0.0
2019-06-13 09:00:00,43.108069,-46.6292,-0.0,3.5211311,0.0,-0.0,0.0
2019-06-13 10:00:00,40.105802,-47.389599999999994,-0.0,7.2837979,0.0,-0.0,0.0
2019-06-13 11:00:00,43.104837,-46.6472,-0.0,3.5423627,0.0,-0.0,0.0
2019-06-13 12:00:00,27.691922,-42.388,-0.0,14.696078,0.0,-0.0,0.0
2019-06-13 13:00:00,21.314185,-39.24,-0.0,17.925815,0.0,-0.0,0.0
2019-06-13 14:00:00,32.824553,-37.760000000000005,-0.0,4.9354465,0.0,-0.0,0.0
2019-06-13 15:00:00,33.858051,-36.96,-0.0,3.1019489,0.0,-0.0,5.5737306e-12
2019-06-13 16:00:00,31.807481,-37.160000000000004,-0.0,5.3525188,0.0,-0.0,0.0
2019-06-13 17:00:00,29.265375,-36.239999999999995,-0.0,6.9746249,0.0,-0.0,0.0
2019-06-13 18:00:00,31.360868,-34.160000000000004,-0.0,2.7991324,0.0,-0.0,0.0
2019-06-13 19:00:00,28.815894,-29.92,-0.0,1.1041055,0.0,-0.0,0.0
2019-06-13 20:00:00,27.676164,-27.76,-0.0,0.083836455,0.0,-0.0,0.0
2019-06-13 21:00:00,27.32,-27.319999999999997,-0.0,0.0,0.0,-5.8670848e-12,0.0
2019-06-13 22:00:00,31.010818,-21.76,-9.2508179,0.0,0.0,-0.0,0.0
2019-06-13 23:00:00,29.428541,-15.84,-13.588541,0.0,0.0,-0.0,0.0
2019-06-14 00:00:00,26.101492,-12.36,-13.741492,0.0,0.0,-0.0,0.0
2019-06-14 01:00:00,24.29907,-9.520000000000001,-14.77907,0.0,0.0,-0.0,0.0
2019-06-14 02:00:00,23.920519,-8.1028,-15.817719,0.0,0.0,-0.0,0.0
2019-06-14 03:00:00,23.30134,-7.6000000000000005,-15.78721,0.085869542,0.0,-0.0,0.0
2019-06-14 04:00:00,19.896024,-7.0208,-13.903626,1.0284014,0.0,-0.0,0.0
2019-06-14 05:00:00,19.816642,-8.92,-12.595565,1.6989235,0.0,-0.0,0.0
2019-06-14 06:00:00,22.825973,-14.040000000000003,-10.546538,1.7605656,0.0,-0.0,0.0
2019-06-14 07:00:00,26.705635,-20.88,-8.1774121,2.351777,0.0,-0.0,0.0
2019-06-14 08:00:00,37.055166,-26.36,-2.5311072,2.3622569,0.0,-10.526316,0.0
2019-06-14 09:00:00,12.630459,-30.279999999999998,-0.0,7.649541,0.0,-0.0,10.0
2019-06-14 10:00:00,26.682149,-34.44,-0.0,7.7578515,0.0,-0.0,0.0
2019-06-14 11:00:00,26.814576,-33.480000000000004,-0.0,6.6654237,0.0,-0.0,0.0
2019-06-14 12:00:00,26.605576,-30.479999999999997,-0.0,3.8744245,0.0,-0.0,0.0
2019-06-14 13:00:00,25.208743,-27.64,-0.0,2.4312572,0.0,-0.0,0.0
2019-06-14 14:00:00,19.973649,-24.919999999999998,-0.0,4.9463509,0.0,-0.0,0.0
2019-06-14 15:00:00,18.943607,-25.4,-0.0,6.4563932,0.0,-0.0,0.0
2019-06-14 16:00:00,15.050953,-27.160000000000004,-0.0,12.109047,0.0,-0.0,0.0
2019-06-14 17:00:00,23.069906,-29.552799999999998,-0.0,6.4828942,0.0,-0.0,0.0
2019-06-14 18:00:00,29.037401,-30.8,-0.0,1.7625987,0.0,-0.0,0.0
2019-06-14 19:00:00,33.462838,-29.28,-4.8535292,0.67069164,0.0,-0.0,0.0
2019-06-14 20:00:00,40.509326,-28.04,-12.553163,0.083836455,0.0,-0.0,0.0
2019-06-14 21:00:00,42.418724,-28.88,-13.538724,0.0,0.0,-0.0,0.0
2019-06-14 22:00:00,40.154984,-22.68,-17.474984,0.0,0.0,-0.0,0.0
2019-06-14 23:00:00,36.250119,-17.519999999999996,-18.730119,0.0,0.0,-0.0,0.0
2019-06-15 00:00:00,31.491157,-14.44,-17.051157,0.0,0.0,-0.0,0.0
2019-06-15 01:00:00,28.124627,-13.200000000000001,-14.924627,0.0,0.0,-0.0,0.0
2019-06-15 02:00:00,25.938638,-13.519999999999998,-12.418638,0.0,0.0,-0.0,0.0
2019-06-15 03:00:00,29.090905,-16.16,-13.014741,0.083836455,0.0,-0.0,0.0
2019-06-15 04:00:00,33.288253,-22.48,-11.227436,0.41918228,0.0,-0.0,0.0
2019-06-15 05:00:00,45.125019,-39.36,-6.7710566,1.0060375,0.0,-0.0,0.0
2019-06-15 06:00:00,60.286199,-51.9616,-0.1457039,2.3474208,0.0,-10.526316,0.0
2019-06-15 07:00:00,33.640545,-56.9136,-0.0,6.2919499,6.9811053,-0.0,10.0
2019-06-15 08:00:00,0.0,-58.377599999999994,-0.0,21.990754,36.386846,-0.0,0.0
2019-06-15 09:00:00,0.0,-60.825599999999994,-0.0,28.678239,32.147361,-0.0,0.0
2019-06-15 10:00:00,0.0,-63.4056,-0.0,32.355843,31.049757,-0.0,0.0
2019-06-15 11:00:00,0.0,-61.912800000000004,-0.0,33.306638,28.606162,-0.0,0.0
2019-06-15 12:00:00,0.0,-61.3528,-0.0,32.392531,28.960269,-0.0,0.0
2019-06-15 13:00:00,0.0,-59.210800000000006,-0.0,29.640284,29.570516,-0.0,0.0
2019-06-15 14:00:00,0.0,-57.395199999999996,-0.0,25.133531,32.261669,-0.0,0.0
2019-06-15 15:00:00,0.0,-54.67999999999999,-0.0,18.861597,35.818403,-0.0,0.0
2019-06-15 16:00:00,3.7958598,-53.8944,-0.0,12.700903,37.397638,-0.0,0.0
2019-06-15 17:00:00,46.273322,-52.73680000000001,-0.0,6.4634778,0.0,-0.0,0.0
2019-06-15 18:00:00,50.222076,-52.16,-0.0,1.937924,0.0,-0.0,0.0
2019-06-15 19:00:00,46.982635,-47.9272,-0.0,0.94456496,0.0,-0.0,0.0
2019-06-15 20:00:00,43.044564,-43.128400000000006,-0.0,0.083836455,0.0,-0.0,0.0
2019-06-15 21:00:00,40.562,-40.562,-0.0,0.0,0.0,-0.0,0.0
2019-06-15 22:00:00,32.4,-32.4,-0.0,0.0,0.0,-0.0,0.0
2019-06-15 23:00:00,25.64,-25.639999999999993,-0.0,0.0,0.0,-0.0,0.0
2019-06-16 00:00:00,21.96,-21.959999999999997,-0.0,0.0,0.0,-0.0,0.0
2019-06-16 01:00:00,20.2,-20.2,-0.0,0.0,0.0,-0.0,0.0
2019-06-16 02:00:00,20.96,-20.96,-0.0,0.0,0.0,-0.0,0.0
2019-06-16 03:00:00,29.051525,-22.440000000000005,-6.6973942,0.085869542,0.0,-0.0,0.0
2019-06-16 04:00:00,42.712988,-26.72,-16.921288,0.92830027,0.0,-0.0,0.0
2019-06-16 05:00:00,54.604795,-42.133599999999994,-15.813467,3.3422726,0.0,-0.0,0.0
2019-06-16 06:00:00,57.285674,-52.523199999999996,-2.3084143,8.0722559,0.0,-10.526316,0.0
2019-06-16 07:00:00,42.810194,-57.358,-0.0,9.6943336,0.0,-0.0,4.8534721
2019-06-16 08:00:00,50.502715,-59.013999999999996,-0.0,8.5112845,0.0,-0.0,0.0
2019-06-16 09:00:00,44.450199,-62.80800000000001,-0.0,13.211273,0.0,-0.0,5.1465279
2019-06-16 10:00:00,54.373612,-66.5236,-0.0,12.149988,0.0,-0.0,0.0
2019-06-16 11:00:00,57.532055,-65.09840000000001,-0.0,7.5663452,0.0,-0.0,0.0
2019-06-16 12:00:00,58.799276,-63.512,-0.0,4.7127243,0.0,-0.0,0.0
2019-06-16 13:00:00,55.725067,-61.272400000000005,-0.0,5.5473331,0.0,-0.0,0.0
2019-06-16 14:00:00,40.335566,-58.54559999999999,-0.0,18.210034,0.0,-0.0,0.0
2019-06-16 15:00:00,48.017658,-55.488,-0.0,7.4703416,0.0,-0.0,0.0
2019-06-16 16:00:00,47.443413,-55.5204,-0.0,8.0769866,0.0,-0.0,0.0
2019-06-16 17:00:00,47.767185,-54.47999999999999,-0.0,6.7128155,0.0,-0.0,0.0
2019-06-16 18:00:00,50.311563,-53.3988,-0.0,3.0872373,0.0,-0.0,0.0
2019-06-16 19:00:00,47.571435,-48.516,-0.0,0.94456496,0.0,-0.0,0.0
2019-06-16 20:00:00,44.120964,-44.2048,-0.0,0.083836455,0.0,-0.0,0.0
2019-06-16 21:00:00,42.045655,-40.017599999999995,-2.0280554,0.0,0.0,-0.0,0.0
2019-06-16 22:00:00,51.717103,-32.0,-19.717103,0.0,0.0,-0.0,0.0
2019-06-16 23:00:00,44.853016,-25.68,-19.173016,0.0,0.0,-0.0,0.0
2019-06-17 00:00:00,41.20947,-22.240000000000002,-18.96947,0.0,0.0,-0.0,0.0
2019-06-17 01:00:00,37.358616,-20.360000000000003,-16.998616,0.0,0.0,-0.0,0.0
2019-06-17 02:00:00,38.459849,-20.44,-18.019849,0.0,0.0,-0.0,0.0
2019-06-17 03:00:00,41.709377,-22.599999999999998,-19.27705,0.16767291,0.0,-0.0,0.0
2019-06-17 04:00:00,44.67243,-27.519999999999996,-18.342405,1.1899751,0.0,-0.0,0.0
2019-06-17 05:00:00,58.033262,-42.046800000000005,-9.9864516,2.8808075,0.0,-8.8808174,0.0
2019-06-17 06:00:00,45.686655,-53.1716,-0.0,9.1304431,0.0,-1.6454983,0.0
2019-06-17 07:00:00,0.0,-58.1028,-0.0,16.150862,31.951938,-0.0,10.0
2019-06-17 08:00:00,0.0,-59.327999999999996,-0.0,22.917002,36.410998,-0.0,0.0
2019-06-17 09:00:00,0.0,-63.066,-0.0,24.877811,38.188189,-0.0,0.0
2019-06-17 10:00:00,0.0,-65.048,-0.0,28.457193,36.590807,-0.0,0.0
2019-06-17 11:00:00,0.0,-63.9108,-0.0,28.622732,35.288068,-0.0,0.0
2019-06-17 12:00:00,0.0,-64.3596,-0.0,27.216771,37.142829,-0.0,0.0
2019-06-17 13:00:00,24.992451,-61.986,-0.0,22.118716,14.874833,-0.0,0.0
2019-06-17 14:00:00,43.127441,-60.757200000000005,-0.0,17.629759,0.0,-0.0,0.0
2019-06-17 15:00:00,42.441997,-58.528400000000005,-0.0,16.086403,0.0,-0.0,0.0
2019-06-17 16:00:00,50.346193,-57.8168,-0.0,7.4706073,0.0,-0.0,0.0
2019-06-17 17:00:00,51.63816,-55.4108,-0.0,3.7726405,0.0,-0.0,0.0
2019-06-17 18:00:00,52.205198,-54.0496,-0.0,1.844402,0.0,-0.0,0.0
2019-06-17 19:00:00,49.404981,-49.90800000000001,-0.0,0.50301873,0.0,-0.0,0.0
2019-06-17 20:00:00,46.4464,-46.4464,-0.0,0.0,0.0,-0.0,0.0
2019-06-17 21:00:00,42.3756,-42.3756,-0.0,0.0,0.0,-0.0,0.0
2019-06-17 22:00:00,33.56,-33.56,-0.0,0.0,0.0,-0.0,0.0
2019-06-17 23:00:00,27.12,-27.119999999999997,-0.0,0.0,0.0,-0.0,0.0
2019-06-18 00:00:00,23.48,-23.480000000000004,-0.0,0.0,0.0,-0.0,0.0
2019-06-18 01:00:00,21.8,-21.8,-0.0,0.0,0.0,-0.0,0.0
2019-06-18 02:00:00,27.98163,-21.6,-6.3816302,0.0,0.0,-0.0,0.0
2019-06-18 03:00:00,44.463662,-23.64,-20.907498,0.083836455,0.0,-0.0,0.0
2019-06-18 04:00:00,49.911302,-29.319999999999997,-21.010484,0.41918228,0.0,-0.0,0.0
2019-06-18 05:00:00,61.169163,-43.7524,-18.338964,0.92220101,0.0,-0.0,0.0
2019-06-18 06:00:00,76.108799,-55.5436,-16.552091,1.5090562,0.0,-5.5221643,0.0
2019-06-18 07:00:00,64.700219,-61.39640000000001,-8.2585028,4.9546833,0.0,-0.0,0.0
2019-06-18 08:00:00,61.16576,-62.744800000000005,-0.0,6.5831917,0.0,-5.0041515,0.0
2019-06-18 09:00:00,43.075851,-64.84840000000001,-0.0,11.772549,0.0,-0.0,10.0
2019-06-18 10:00:00,48.761138,-67.35119999999999,-0.0,18.590062,0.0,-0.0,0.0
2019-06-18 11:00:00,45.307658,-66.2504,-0.0,20.942742,0.0,-0.0,0.0
2019-06-18 12:00:00,47.620501,-64.938,-0.0,17.317499,0.0,-0.0,0.0
2019-06-18 13:00:00,48.006123,-62.2864,-0.0,14.280277,0.0,-0.0,0.0
2019-06-18 14:00:00,51.253726,-59.6552,-0.0,8.4014739,0.0,-0.0,0.0
2019-06-18 15:00:00,50.952904,-59.4228,-0.0,8.4698959,0.0,-0.0,0.0
2019-06-18 16:00:00,45.878036,-58.5376,-0.0,12.659564,0.0,-0.0,0.0
2019-06-18 17:00:00,54.000535,-57.67999999999999,-0.0,3.6794653,0.0,-0.0,0.0
2019-06-18 18:00:00,53.505107,-55.098,-0.0,1.5928927,0.0,-0.0,0.0
2019-06-18 19:00:00,51.446621,-51.784,-0.0,0.33737891,0.0,-0.0,0.0
2019-06-18 20:00:00,46.6684,-46.668400000000005,-0.0,0.0,0.0,-0.0,0.0
2019-06-18 21:00:00,42.2492,-42.249199999999995,-0.0,0.0,0.0,-0.0,0.0
2019-06-18 22:00:00,33.88,-33.88,-0.0,0.0,0.0,-0.0,0.0
2019-06-18 23:00:00,36.175991,-26.919999999999998,-9.2559909,0.0,0.0,-0.0,0.0
2019-06-19 00:00:00,38.499676,-22.7848,-15.714876,0.0,0.0,-0.0,0.0
2019-06-19 01:00:00,37.360908,-21.28,-16.080908,0.0,0.0,-0.0,0.0
2019-06-19 02:00:00,39.610119,-21.959999999999997,-17.650119,0.0,0.0,-0.0,0.0
2019-06-19 03:00:00,43.830667,-23.72,-20.194503,0.083836455,0.0,-0.0,0.0
2019-06-19 04:00:00,45.561746,-29.08,-17.152438,0.67069164,0.0,-0.0,0.0
2019-06-19 05:00:00,54.057282,-43.8648,-12.456067,2.2635843,0.0,-0.0,0.0
2019-06-19 06:00:00,56.641124,-54.6252,-6.7786682,4.7627446,0.0,-0.0,0.0
2019-06-19 07:00:00,64.567349,-60.267199999999995,-8.4960424,4.1958938,0.0,-0.0,0.0
2019-06-19 08:00:00,69.737618,-62.40880000000001,-2.5872175,5.7847154,0.0,-10.526316,0.0
2019-06-19 09:00:00,46.852127,-65.1892,-0.0,8.3370732,0.0,-0.0,10.0
2019-06-19 10:00:00,56.787251,-67.43960000000001,-0.0,10.652349,0.0,-0.0,0.0
2019-06-19 11:00:00,55.717868,-66.15599999999999,-0.0,10.438132,0.0,-0.0,6.3754571e-12
2019-06-19 12:00:00,55.562934,-64.6528,-0.0,9.0898663,0.0,-0.0,0.0
2019-06-19 13:00:00,57.40164,-61.9568,-0.0,4.5551596,0.0,-0.0,0.0
2019-06-19 14:00:00,56.082106,-58.597199999999994,-0.0,2.5150937,0.0,-0.0,0.0
2019-06-19 15:00:00,54.665926,-57.517199999999995,-0.0,2.8512744,0.0,-0.0,0.0
2019-06-19 16:00:00,57.432204,-56.3216,-3.7802444,2.6696401,0.0,-0.0,0.0
2019-06-19 17:00:00,62.204166,-54.945600000000006,-9.8574962,2.5989301,0.0,-0.0,0.0
2019-06-19 18:00:00,64.945667,-52.251999999999995,-13.448195,0.7545281,0.0,-0.0,0.0
2019-06-19 19:00:00,62.227374,-46.819199999999995,-15.911193,0.50301873,0.0,-0.0,0.0
2019-06-19 20:00:00,61.038753,-42.7924,-18.33019,0.083836455,0.0,-0.0,0.0
2019-06-19 21:00:00,58.445924,-38.6,-19.845924,0.0,0.0,-0.0,0.0
2019-06-19 22:00:00,52.636714,-31.84,-20.796714,0.0,0.0,-0.0,0.0
2019-06-19 23:00:00,44.864519,-24.32,-20.544519,0.0,0.0,-0.0,0.0
2019-06-20 00:00:00,38.936519,-18.319999999999997,-20.616519,0.0,0.0,-0.0,0.0
2019-06-20 01:00:00,35.355805,-15.88,-19.475805,0.0,0.0,-0.0,0.0
2019-06-20 02:00:00,34.194032,-15.719999999999997,-18.474032,0.0,0.0,-0.0,0.0
2019-06-20 03:00:00,36.358883,-15.680000000000001,-20.76272,0.083836455,0.0,-0.0,0.0
2019-06-20 04:00:00,37.146206,-15.36,-22.123585,0.33737891,0.0,-0.0,0.0
2019-06-20 05:00:00,40.456565,-19.439999999999998,-22.022603,1.0060375,0.0,-0.0,0.0
2019-06-20 06:00:00,43.718917,-26.680000000000003,-18.967156,1.9282385,0.0,-0.0,0.0
2019-06-20 07:00:00,51.652879,-34.12,-19.8803,2.3474208,0.0,-0.0,0.0
2019-06-20 08:00:00,54.679323,-39.96000000000001,-17.318253,2.5989301,0.0,-0.0,0.0
2019-06-20 09:00:00,45.028389,-43.2824,-0.062749804,8.843077,0.0,-10.526316,0.0
2019-06-20 10:00:00,11.067155,-44.5176,-0.0,23.450445,0.0,-0.0,10.0
2019-06-20 11:00:00,27.527443,-43.1216,-0.0,15.594157,0.0,-0.0,0.0
2019-06-20 12:00:00,25.884872,-39.4,-0.0,13.515128,0.0,-0.0,0.0
2019-06-20 13:00:00,20.458437,-35.480000000000004,-0.0,15.021563,0.0,-0.0,0.0
2019-06-20 14:00:00,15.185479,-34.529599999999995,-0.0,19.344121,0.0,-0.0,0.0
2019-06-20 15:00:00,28.782851,-35.239999999999995,-0.0,6.4571489,0.0,-0.0,0.0
2019-06-20 16:00:00,26.557202,-35.68,-0.0,9.1227982,0.0,-0.0,0.0
2019-06-20 17:00:00,32.065116,-35.72,-0.0,3.6548838,0.0,-0.0,0.0
2019-06-20 18:00:00,31.881814,-35.28,-0.0,3.3981861,0.0,-0.0,0.0
2019-06-20 19:00:00,31.221436,-30.959999999999997,-1.2735732,1.0121367,0.0,-0.0,0.0
2019-06-20 20:00:00,49.588548,-28.12,-21.552384,0.083836455,0.0,-0.0,0.0
2019-06-20 21:00:00,47.947114,-26.56,-21.387114,0.0,0.0,-0.0,0.0
2019-06-20 22:00:00,44.945384,-20.76,-24.185384,0.0,0.0,-0.0,0.0
2019-06-20 23:00:00,36.545168,-15.16,-21.385168,0.0,0.0,-0.0,0.0
2019-06-21 00:00:00,27.951827,-10.680000000000001,-17.271827,0.0,0.0,-0.0,0.0
2019-06-21 01:00:00,32.651805,-8.64,-24.011805,0.0,0.0,-0.0,0.0
2019-06-21 02:00:00,32.393168,-7.840000000000001,-24.553168,0.0,0.0,-0.0,0.0
2019-06-21 03:00:00,32.46968,-7.64,-24.997353,0.16767291,0.0,-0.0,0.0
2019-06-21 04:00:00,29.56207,-7.2,-23.45601,1.0939401,0.0,-0.0,0.0
2019-06-21 05:00:00,28.957165,-9.0,-21.633894,1.6767291,0.0,-0.0,0.0
2019-06-21 06:00:00,30.492324,-13.799999999999999,-19.123581,2.4312572,0.0,-0.0,0.0
2019-06-21 07:00:00,36.002515,-19.799999999999997,-10.374946,4.6987466,0.0,-10.526316,0.0
2019-06-21 08:00:00,1.4309557,-26.000000000000004,-0.0,14.569044,0.0,-0.0,10.0
2019-06-21 09:00:00,19.679017,-30.52,-0.0,10.840983,0.0,-0.0,0.0
2019-06-21 10:00:00,19.255416,-35.96,-0.0,16.704584,0.0,-0.0,0.0
2019-06-21 11:00:00,25.776099,-35.03999999999999,-0.0,9.2639012,0.0,-0.0,0.0
2019-06-21 12:00:00,19.953365,-30.72,-0.0,10.766635,0.0,-0.0,0.0
2019-06-21 13:00:00,12.927144,-28.131200000000003,-0.0,15.204056,0.0,-0.0,0.0
2019-06-21 14:00:00,11.903735,-26.480000000000004,-0.0,14.576265,0.0,-0.0,6.4574747e-12
2019-06-21 15:00:00,15.651412,-25.720000000000002,-0.0,10.068588,0.0,-0.0,0.0
2019-06-21 16:00:00,23.09263,-28.167599999999997,-0.0,5.0749701,0.0,-0.0,0.0
2019-06-21 17:00:00,27.263523,-31.120000000000005,-0.0,3.856477,0.0,-0.0,0.0
2019-06-21 18:00:00,30.21478,-31.64,-0.0,1.4252197,0.0,-0.0,0.0
2019-06-21 19:00:00,31.398906,-30.16,-2.1631405,0.9242341,0.0,-0.0,0.0
2019-06-21 20:00:00,43.482343,-28.760000000000005,-14.806179,0.083836455,0.0,-0.0,0.0
2019-06-21 21:00:00,44.593211,-29.92,-14.673211,0.0,0.0,-0.0,0.0
2019-06-21 22:00:00,41.365795,-24.279999999999998,-17.085795,0.0,0.0,-0.0,0.0
2019-06-21 23:00:00,40.596411,-18.68,-21.916411,0.0,0.0,-0.0,0.0
2019-06-22 00:00:00,38.598573,-16.04,-22.558573,0.0,0.0,-0.0,0.0
2019-06-22 01:00:00,37.462097,-14.08,-23.382097,0.0,0.0,-0.0,0.0
2019-06-22 02:00:00,37.569384,-14.680000000000001,-22.889384,0.0,0.0,-0.0,0.0
2019-06-22 03:00:00,36.922516,-17.8,-19.206352,0.083836455,0.0,-0.0,0.0
2019-06-22 04:00:00,38.099404,-23.96,-14.977769,0.83836455,0.0,-0.0,0.0
2019-06-22 05:00:00,46.965569,-40.2132,-8.4516045,1.6992355,0.0,-0.0,0.0
2019-06-22 06:00:00,47.851487,-52.178399999999996,-0.43594594,4.7628589,0.0,-0.0,0.0
2019-06-22 07:00:00,51.603726,-57.6524,-0.0,6.0486744,0.0,-0.0,0.0
2019-06-22 08:00:00,62.444349,-58.523199999999996,-6.5200794,2.5989301,0.0,-0.0,0.0
2019-06-22 09:00:00,66.585195,-62.47119999999999,-0.052964488,4.8827461,0.0,-8.9437764,0.0
2019-06-22 10:00:00,62.392317,-65.35919999999999,-0.0,4.549422,0.0,-1.5825394,0.0
2019-06-22 11:00:00,47.053495,-63.97,-0.0,6.9165054,0.0,-0.0,10.0
2019-06-22 12:00:00,53.434888,-62.6616,-0.0,9.2267116,0.0,-0.0,5.2521453e-12
2019-06-22 13:00:00,52.828289,-59.7168,-0.0,6.8885111,0.0,-0.0,0.0
2019-06-22 14:00:00,57.419362,-59.3476,-0.0,1.9282385,0.0,-0.0,0.0
2019-06-22 15:00:00,52.879196,-56.568000000000005,-0.0,3.688804,0.0,-0.0,0.0
2019-06-22 16:00:00,52.118136,-56.4644,-0.0,4.346264,0.0,-0.0,0.0
2019-06-22 17:00:00,53.119463,-56.022000000000006,-0.076108341,2.9786452,0.0,-0.0,0.0
2019-06-22 18:00:00,58.769789,-53.867200000000004,-5.573281,0.67069164,0.0,-0.0,0.0
2019-06-22 19:00:00,55.836117,-49.224399999999996,-7.1985722,0.58685519,0.0,-0.0,0.0
2019-06-22 20:00:00,55.300332,-45.2936,-10.090568,0.083836455,0.0,-0.0,0.0
2019-06-22 21:00:00,51.359568,-39.32,-12.039568,0.0,0.0,-0.0,0.0
2019-06-22 22:00:00,44.124973,-29.76,-14.364973,0.0,0.0,-0.0,0.0
2019-06-22 23:00:00,39.298205,-23.84,-15.458205,0.0,0.0,-0.0,0.0
2019-06-23 00:00:00,36.937124,-20.72,-16.217124,0.0,0.0,-0.0,0.0
2019-06-23 01:00:00,36.932151,-18.880000000000003,-18.052151,0.0,0.0,-0.0,0.0
2019-06-23 02:00:00,36.363027,-19.0444,-17.318627,0.0,0.0,-0.0,0.0
2019-06-23 03:00:00,39.156065,-21.360000000000003,-17.796065,0.0,0.0,-0.0,0.0
2019-06-23 04:00:00,40.523901,-26.24,-14.870756,0.58685519,0.0,-0.0,0.0
2019-06-23 05:00:00,48.786176,-41.715599999999995,-9.272667,2.2020907,0.0,-0.0,0.0
2019-06-23 06:00:00,53.150431,-53.750400000000006,-3.3085512,3.9085197,0.0,-0.0,0.0
2019-06-23 07:00:00,71.429194,-58.779199999999996,-5.8124821,3.688804,0.0,-10.526316,0.0
2019-06-23 08:00:00,44.366459,-62.7028,-0.0,8.3363405,0.0,-0.0,10.0
2019-06-23 09:00:00,54.485715,-65.838,-0.0,11.352285,0.0,-0.0,0.0
2019-06-23 10:00:00,53.393695,-68.2464,-0.0,14.852705,0.0,-0.0,0.0
2019-06-23 11:00:00,52.565286,-65.8328,-0.0,13.267514,0.0,-0.0,0.0
2019-06-23 12:00:00,54.677827,-64.1256,-0.0,9.4477729,0.0,-0.0,0.0
2019-06-23 13:00:00,58.436237,-63.033199999999994,-0.0,4.5969631,0.0,-0.0,0.0
2019-06-23 14:00:00,44.253824,-60.6868,-0.0,16.432976,0.0,-0.0,0.0
2019-06-23 15:00:00,44.410211,-58.656400000000005,-0.0,14.246189,0.0,-0.0,0.0
2019-06-23 16:00:00,49.644591,-57.7976,-0.0,8.1530088,0.0,-0.0,0.0
2019-06-23 17:00:00,50.669464,-57.0332,-0.0,6.3637361,0.0,-0.0,0.0
2019-06-23 18:00:00,53.666268,-56.3592,-0.0,2.692932,0.0,-0.0,0.0
2019-06-23 19:00:00,49.715563,-50.7216,-0.0,1.0060375,0.0,-0.0,0.0
2019-06-23 20:00:00,46.0524,-46.052400000000006,-0.0,0.0,0.0,-0.0,0.0
2019-06-23 21:00:00,41.3564,-41.3564,-0.0,0.0,0.0,-0.0,0.0
2019-06-23 22:00:00,33.56,-33.56,-0.0,0.0,0.0,-0.0,0.0
2019-06-23 23:00:00,28.56,-28.560000000000006,-0.0,0.0,0.0,-0.0,0.0
2019-06-24 00:00:00,38.058657,-25.44,-12.618657,0.0,0.0,-0.0,0.0
2019-06-24 01:00:00,40.677924,-24.288,-16.389924,0.0,0.0,-0.0,0.0
2019-06-24 02:00:00,40.658076,-24.72,-15.938076,0.0,0.0,-0.0,0.0
2019-06-24 03:00:00,40.724541,-25.724800000000002,-14.999741,0.0,0.0,-0.0,0.0
2019-06-24 04:00:00,45.050841,-30.839999999999996,-14.546186,0.33534582,0.0,-0.0,0.0
2019-06-24 05:00:00,58.266966,-45.7324,-13.792113,1.2575468,0.0,-0.0,0.0
2019-06-24 06:00:00,64.819443,-57.1556,-9.4244085,1.7605656,0.0,-0.0,0.0
2019-06-24 07:00:00,70.433688,-63.3852,-9.9827637,2.9342759,0.0,-0.0,0.0
2019-06-24 08:00:00,72.020746,-64.69839999999999,-2.0084436,5.2124136,0.0,-10.526316,0.0
2019-06-24 09:00:00,57.917203,-67.3732,-0.0,6.2877342,0.0,-0.0,3.1682624
2019-06-24 10:00:00,51.48155,-70.206,-0.0,11.892713,0.0,-0.0,6.8317376
2019-06-24 11:00:00,59.01035,-67.0168,-0.0,8.0064499,0.0,-0.0,0.0
2019-06-24 12:00:00,56.361716,-63.505599999999994,-0.0,7.143884,0.0,-0.0,0.0
2019-06-24 13:00:00,50.608468,-61.3816,-0.0,10.773132,0.0,-0.0,0.0
2019-06-24 14:00:00,45.025771,-59.756800000000005,-0.0,14.731029,0.0,-0.0,0.0
2019-06-24 15:00:00,39.953241,-56.1064,-0.0,16.153159,0.0,-0.0,0.0
2019-06-24 16:00:00,41.872648,-55.1884,-0.0,13.315752,0.0,-0.0,0.0
2019-06-24 17:00:00,47.670851,-54.920399999999994,-0.0,7.2495492,0.0,-0.0,0.0
2019-06-24 18:00:00,51.682444,-54.3444,-0.0,2.6619558,0.0,-0.0,0.0
2019-06-24 19:00:00,49.446924,-50.6308,-0.0,1.1838758,0.0,-0.0,0.0
2019-06-24 20:00:00,46.102964,-46.186800000000005,-0.0,0.083836455,0.0,-0.0,0.0
2019-06-24 21:00:00,41.814,-41.814,-0.0,0.0,0.0,-0.0,0.0
2019-06-24 22:00:00,34.08,-34.08,-0.0,0.0,0.0,-0.0,0.0
2019-06-24 23:00:00,27.48,-27.48,-0.0,0.0,0.0,-0.0,0.0
2019-06-25 00:00:00,24.04,-24.04,-0.0,0.0,0.0,-0.0,0.0
