Counter;Sol_irradiation [Wh/sqm];P*;Q*
2161;0;0.000088476;0.000148202
2162;0;8.56E-05;0.000144637
2163;0;8.71E-05;0.000162462
2164;0;0.000091734;0.000177614
2165;0;0.000107457;0.000170484
2166;2.72796575;0.00013379;0.000177614
2167;29.29714909;0.000157727;0.000191874
2168;74.57456133;0.000173658;0.000202569
2169;136.6500535;0.000185614;0.000210591
2170;362.2975691;0.000191497;0.000221286
2171;492.0609208;0.000198652;0.000214156
2172;631.9526905;0.000193984;0.000197222
2173;264.9978409;0.00018621;0.000172266
2174;515.0943933;0.000185835;0.00016781
2175;101.9459421;0.00018003;0.000164245
2176;118.1946741;0.000173078;0.000184744
2177;99.12805277;0.000165994;0.000165136
2178;42.61403504;0.000161482;0.000163354
2179;0;0.000162363;0.000165136
2180;0;0.000160463;0.000175831
2181;0;0.000140313;0.000190983
2182;0;0.000128294;0.000187418
2183;0;0.000105805;0.000176723
2184;0;7.85E-05;0.000159789
2185;0;7.85E-05;0.000155332
2186;0;7.49E-05;0.000149985
2187;0;0.000076996;0.000154441
2188;0;8.09E-05;0.000161571
2189;0;9.54E-05;0.00017494
2190;2.66337719;0.000124516;0.000192765
2191;26.6337719;0.000147853;0.000207026
2192;58.59429819;0.00016145;0.000213265
2193;90.55482447;0.000169379;0.000208808
2194;121.5370454;0.00017664;0.000184744
2195;103.8717104;0.000180116;0.000170484
2196;402.62512;0.000177105;0.000162462
2197;519.2384862;0.000172899;0.000158897
2198;488.4993396;0.000168802;0.000154441
2199;573.7075127;0.000163605;0.000158006
2200;331.3897117;0.000157952;0.000149985
2201;211.0194798;0.000148926;0.000149093
2202;56.38838623;0.000146525;0.000150876
2203;5.32675438;0.000143934;0.00015355
2204;0;0.000139767;0.000158897
2205;0;0.000126217;0.000181179
2206;0;0.000114582;0.000178505
2207;0;9.61E-05;0.000162462
2208;0;7.84E-05;0.000152658
2209;0;6.66E-05;0.000132159
2210;0;6.07E-05;0.000130377
2211;0;5.71E-05;0.000135724
2212;0;5.78E-05;0.000141072
2213;0;5.36E-05;0.000148202
2214;5.32675438;4.47E-05;0.000166027
2215;51.95691579;4.82E-05;0.000182962
2216;213.076274;6.37E-05;0.000194548
2217;254.6277433;7.94E-05;0.000175831
2218;303.5628796;9.24E-05;0.000163354
2219;315.5174172;0.000103131;0.000166027
2220;226.3870612;9.83E-05;0.000166919
2221;575.6510074;0.000087248;0.000152658
2222;672.6003825;7.80E-05;0.000145528
2223;359.4862092;7.11E-05;0.000142855
2224;196.8894117;6.72E-05;0.000141963
2225;202.5517243;7.05E-05;0.000140181
2226;105.8328632;7.53E-05;0.000140181
2227;8.05472013;7.78E-05;0.000136616
2228;0;0.000085604;0.000150876
2229;0;7.98E-05;0.000162462
2230;0;7.66E-05;0.000176723
2231;0;6.42E-05;0.00016781
2232;0;0.000048399;0.000150876
2233;0;3.85E-05;0.000142855
2234;0;3.48E-05;0.000139289
2235;0;3.45E-05;0.000136616
2236;0;3.67E-05;0.000149985
2237;0;3.99E-05;0.000163354
2238;16.0448517;4.25E-05;0.00016781
2239;146.8079201;4.95E-05;0.000179396
2240;197.2965035;6.60E-05;0.000186527
2241;493.9984537;8.02E-05;0.000171375
2242;847.6300238;8.94E-05;0.000148202
2243;857.9187092;9.88E-05;0.000135724
2244;625.4817908;9.93E-05;0.000127703
2245;633.8804932;9.14E-05;0.000123247
2246;568.4077395;8.27E-05;0.000122355
2247;244.9379099;0.000081224;0.000122355
2248;233.345451;7.84E-05;0.000120573
2249;299.2900029;8.38E-05;0.000120573
2250;21.30701752;8.79E-05;0.000121464
2251;5.32675438;8.43E-05;0.000134833
2252;0;8.36E-05;0.000135724
2253;0;7.50E-05;0.000148202
2254;0;6.93E-05;0.000147311
2255;0;5.71E-05;0.000157115
2256;0;0.000043345;0.000138398
2257;0;3.58E-05;0.000134833
2258;0;3.14E-05;0.000135724
2259;0;2.95E-05;0.000134833
2260;0;3.10E-05;0.000141963
2261;0;2.94E-05;0.000152658
2262;8.11930868;2.40E-05;0.000158897
2263;150.3254031;0.000029426;0.000164245
2264;377.7000539;4.70E-05;0.000186527
2265;624.5517947;5.97E-05;0.000171375
2266;834.5546059;6.85E-05;0.000149093
2267;978.0834466;8.07E-05;0.000125029
2268;1007.945584;7.53E-05;0.000122355
2269;509.7658669;5.99E-05;0.000121464
2270;362.9871943;5.41E-05;0.000122355
2271;454.5678471;4.86E-05;0.000122355
2272;271.1060671;4.47E-05;0.000119682
2273;225.0125268;4.57E-05;0.000119682
2274;111.2183889;5.33E-05;0.000119682
2275;8.11930868;5.80E-05;0.000123247
2276;0;6.64E-05;0.000140181
2277;0;6.56E-05;0.000141963
2278;0;6.42E-05;0.000142855
2279;0;5.19E-05;0.000150876
2280;0;3.82E-05;0.000136616
2281;0;2.86E-05;0.000129486
2282;0;2.37E-05;0.000123247
2283;0;2.37E-05;0.000121464
2284;0;2.61E-05;0.000121464
2285;0;2.68E-05;0.000126812
2286;7.99013157;0.0000235;0.000140181
2287;50.60416662;2.76E-05;0.000140181
2288;125.4000884;4.35E-05;0.000129486
2289;393.9135396;0.000061584;0.000128594
2290;512.3765956;7.14E-05;0.000127703
2291;950.2712998;8.26E-05;0.000131268
2292;670.0644072;7.89E-05;0.000131268
2293;883.2140475;6.97E-05;0.000128594
2294;902.1633003;0.000063342;0.000147311
2295;652.6072255;0.000058356;0.000131268
2296;531.7180354;5.62E-05;0.000119682
2297;292.8960445;5.96E-05;0.00011879
2298;92.6902413;6.54E-05;0.000120573
2299;8.11930868;6.99E-05;0.000123247
2300;0;7.98E-05;0.000124138
2301;0;7.81E-05;0.000122355
2302;0;7.75E-05;0.000131268
2303;0;6.46E-05;0.000132159
2304;0;5.26E-05;0.000121464
2305;0;4.50E-05;0.000121464
2306;0;4.22E-05;0.000119682
2307;0;4.52E-05;0.000119682
2308;0;5.45E-05;0.000142855
2309;0;7.31E-05;0.000149985
2310;16.0448517;0.000108101;0.000157115
2311;79.24444874;0.000135354;0.000168701
2312;336.0607967;0.000153466;0.000174049
2313;472.2490534;0.000158748;0.00015355
2314;597.9190457;0.000163924;0.000152658
2315;406.6465575;0.000169027;0.000149093
2316;295.6348681;0.000170226;0.000158006
2317;304.9418183;0.000167839;0.000155332
2318;341.1260877;0.000161137;0.000149093
2319;365.8973063;0.000155451;0.000137507
2320;210.2510796;0.000147402;0.000151767
2321;122.8992945;0.000142341;0.000158006
2322;39.95065785;0.000140906;0.000152658
2323;5.32675438;0.000141447;0.000156224
2324;0;0.000144155;0.000156224
2325;0;0.000132516;0.00015355
2326;0;0.000117942;0.000151767
2327;0;9.77E-05;0.00014642
2328;0;0.000079701;0.000133051
2329;0;6.94E-05;0.000120573
2330;0;6.36E-05;0.000119682
2331;0;6.67E-05;0.000119682
2332;0;7.22E-05;0.000131268
2333;0;8.59E-05;0.000147311
2334;7.99013157;0.00011518;0.000149093
2335;21.30701752;0.000137951;0.000154441
2336;69.24780695;0.000153173;0.000166919
2337;98.54495604;0.000159693;0.000159789
2338;114.5252192;0.000165035;0.000144637
2339;201.2437542;0.000168908;0.000124138
2340;297.1007869;0.000165546;0.000117008
2341;320.6297533;0.000160204;0.000109878
2342;295.9325597;0.000151528;0.00010453
2343;191.7631577;0.000145881;0.000100074
2344;181.915763;0.000138;0.000101856
2345;74.57456133;0.000135265;0.000102748
2346;34.62390347;0.000135998;0.000101856
2347;5.39134294;0.000136951;0.000107204
2348;0;0.000139571;0.000102748
2349;0;0.000129918;0.000106313
2350;0;0.00011441;0.000106313
2351;0;9.45E-05;0.000112551
2352;0;7.54E-05;0.00011166
2353;0;6.48E-05;0.000112551
2354;0;5.98E-05;0.000098291
2355;0;6.34E-05;0.000110769
2356;0;7.11E-05;0.000116117
2357;0;8.60E-05;0.000116117
2358;10.65350876;0.000109513;0.000133051
2359;122.729764;0.00013477;0.000141963
2360;200.7588835;0.000148155;0.000139289
2361;511.5415523;0.000155731;0.000141963
2362;740.6504225;0.000160465;0.000140181
2363;882.4288402;0.000164125;0.000127703
2364;944.9167595;0.000160255;0.000121464
2365;930.8404443;0.000156371;0.000114334
2366;860.8142251;0.000149088;0.000107204
2367;701.0330857;0.000142462;0.000102748
2368;500.0571393;0.00013356;0.000100965
2369;289.2839103;0.000129322;0.000091161
2370;94.40555481;0.000127876;0.00009027
2371;13.38147451;0.000129423;0.000091161
2372;0;0.00013328;0.000098291
2373;0;0.000124701;0.000106313
2374;0;0.00010826;0.00010453
2375;0;8.75E-05;0.000103639
2376;0;6.98E-05;0.000103639
2377;0;5.92E-05;0.00010453
2378;0;0.000054264;0.000103639
2379;0;0.000056977;0.000106313
2380;0;6.45E-05;0.000117899
2381;0;0.000079436;0.000138398
2382;18.64364033;0.000109483;0.000138398
2383;129.7869461;0.00013175;0.000138398
2384;324.0893384;0.00014597;0.000136616
2385;544.9751115;0.000150067;0.000136616
2386;730.5759805;0.000156829;0.000122355
2387;868.5545567;0.000159913;0.000117899
2388;925.8093891;0.000154443;0.000108095
2389;914.0802904;0.000148305;0.000095617
2390;796.6823673;0.000140015;0.0000974
2391;481.3773036;0.000132426;0.000086705
2392;478.2260429;0.000125068;0.000089379
2393;265.9728267;0.00012409;0.000089379
2394;100.4067428;0.000123021;0.00009027
2395;13.38147451;0.000121383;0.000091161
2396;0;0.00012308;0.000091161
2397;0;0.00011317;0.0000974
2398;0;9.76E-05;0.0000974
2399;0;7.79E-05;0.0000974
2400;0;6.02E-05;0.0000974
2401;0;5.09E-05;0.000091161
2402;0;4.45E-05;0.000091161
2403;0;4.32E-05;0.000092052
2404;0;4.61E-05;0.000092052
2405;0;4.95E-05;0.00010453
2406;21.37160608;5.41E-05;0.000114334
2407;120.6594126;6.76E-05;0.00012592
2408;339.3433882;8.71E-05;0.000124138
2409;605.4563013;9.91E-05;0.000117008
2410;516.6757739;0.000105602;0.000109878
2411;504.3527691;0.000112443;0.00010453
2412;805.5261636;0.000112211;0.000094726
2413;723.2568119;0.000107436;0.000085814
2414;513.3025292;0.000102321;0.000079575
2415;297.8756302;0.000100779;0.000072445
2416;193.501234;9.92E-05;0.000068879
2417;95.88157885;0.000101142;0.000071553
2418;59.27037734;0.000100098;0.000082248
2419;13.38147451;0.00010355;0.000105421
2420;0;9.98E-05;0.000125029
2421;0;9.13E-05;0.000123247
2422;0;8.18E-05;0.000124138
2423;0;6.25E-05;0.000116117
2424;0;4.96E-05;0.000103639
2425;0;3.80E-05;0.000099183
2426;0;3.20E-05;0.000093835
2427;0;3.11E-05;0.000092052
2428;0;3.27E-05;0.000088487
2429;0;3.27E-05;0.000089379
2430;21.30701752;2.87E-05;0.000102748
2431;103.2556986;3.83E-05;0.00010453
2432;265.3422078;5.16E-05;0.000105421
2433;515.1563209;6.47E-05;0.000105421
2434;703.1844083;7.92E-05;0.000107204
2435;843.0905602;9.33E-05;0.000126812
2436;927.5410864;9.20E-05;0.000134833
2437;911.5801279;8.39E-05;0.000132159
2438;808.7751427;7.61E-05;0.00011879
2439;584.1525805;6.85E-05;0.000101856
2440;420.7752531;6.72E-05;0.000106313
2441;303.4609788;7.19E-05;0.000100074
2442;114.051898;8.01E-05;0.000110769
2443;18.837406;8.12E-05;0.000114334
2444;0;8.48E-05;0.000134833
2445;0;8.45E-05;0.000124138
2446;0;8.53E-05;0.000122355
2447;0;7.45E-05;0.000117899
2448;0;0.000065471;0.000105421
2449;0;5.41E-05;0.000106313
2450;0;5.07E-05;0.000105421
2451;0;5.02E-05;0.000116117
2452;0;6.05E-05;0.000141072
2453;0;8.11E-05;0.000137507
2454;10.65350876;0.000118487;0.000127703
2455;142.9783724;0.000143276;0.000128594
2456;300.5341293;0.000154393;0.000152658
2457;387.1320114;0.00015919;0.000140181
2458;687.1474727;0.000166202;0.000133051
2459;622.3986498;0.00017369;0.000121464
2460;686.5362857;0.000172024;0.000120573
2461;422.3037173;0.000169925;0.000119682
2462;533.7607173;0.000164363;0.000123247
2463;351.7820829;0.000159916;0.000127703
2464;153.8877989;0.000149455;0.000133942
2465;107.2130566;0.00014289;0.000136616
2466;90.14272274;0.000138712;0.00012592
2467;21.43619463;0.000138938;0.000113443
2468;0;0.000137026;0.000107204
2469;0;0.000126229;0.000114334
2470;0;0.000110144;0.000128594
2471;0;8.84E-05;0.000122355
2472;0;7.35E-05;0.000122355
2473;0;0.000064509;0.000122355
2474;0;6.21E-05;0.000130377
2475;0;6.60E-05;0.000139289
2476;0;7.35E-05;0.000151767
2477;0;9.02E-05;0.000141963
2478;26.82753757;0.000124617;0.000143746
2479;127.6842903;0.000146671;0.000141963
2480;328.311981;0.000149965;0.000156224
2481;521.6575599;0.000155636;0.000152658
2482;662.7940592;0.000164621;0.00014642
2483;466.5096166;0.000172452;0.000143746
2484;849.4358666;0.000170863;0.000137507
2485;651.3298462;0.00016979;0.00012592
2486;455.8913723;0.000165218;0.000119682
2487;482.0892379;0.000158514;0.000122355
2488;222.3934702;0.000148365;0.000122355
2489;95.88157885;0.000143672;0.000134833
2490;55.930921;0.000140163;0.000129486
2491;21.37160608;0.000138542;0.000128594
2492;0;0.000137821;0.000130377
2493;0;0.000127823;0.000130377
2494;0;0.000111041;0.000130377
2495;0;8.90E-05;0.000129486
2496;0;7.21E-05;0.000125029
2497;0;6.28E-05;0.000125029
2498;0;5.78E-05;0.000125029
2499;0;5.80E-05;0.00011879
2500;0;6.75E-05;0.00011879
2501;0;8.67E-05;0.000121464
2502;16.0448517;0.00012069;0.000127703
2503;169.3655996;0.000146616;0.000126812
2504;400.2288246;0.000157133;0.00012592
2505;631.242987;0.000160116;0.00011879
2506;842.815621;0.000169727;0.000110769
2507;961.5898929;0.000181956;0.000102748
2508;999.3785362;0.000179235;0.0000974
2509;993.0136588;0.000175786;0.000094726
2510;891.9994156;0.00016715;0.000092944
2511;744.5411547;0.00016832;0.000092944
2512;527.6018549;0.000158551;0.000091161
2513;306.1453204;0.000152963;0.000092052
2514;107.7199732;0.000149017;0.000093835
2515;21.43619463;0.000143576;0.000108095
2516;0;0.000141785;0.000119682
2517;0;0.000132803;0.000122355
2518;0;0.000114857;0.000122355
2519;0;9.17E-05;0.000116117
2520;0;7.65E-05;0.000109878
2521;0;6.36E-05;0.000109878
2522;0;5.74E-05;0.000112551
2523;0;5.78E-05;0.000108986
2524;0;0.000065797;0.000119682
2525;0;8.42E-05;0.000131268
2526;10.65350876;0.000118133;0.000128594
2527;63.92105257;0.000142085;0.000133051
2528;208.0933127;0.00015572;0.000127703
2529;456.4863877;0.000161604;0.000117008
2530;809.7628246;0.000165527;0.000115225
2531;907.0265305;0.000169376;0.000114334
2532;1002.697462;0.000167293;0.000115225
2533;904.1901053;0.000163755;0.000120573
2534;774.0096948;0.00015667;0.000127703
2535;418.7662314;0.000150526;0.000129486
2536;258.3961044;0.000143289;0.00012592
2537;287.7814764;0.000139273;0.000129486
2538;121.0574243;0.00013288;0.000129486
2539;26.6337719;0.000130854;0.000112551
2540;0;0.000128017;0.000115225
2541;0;0.000117707;0.000116117
2542;0;0.000099061;0.000127703
2543;0;7.96E-05;0.000127703
2544;0;6.28E-05;0.00012592
2545;0;5.30E-05;0.000123247
2546;0;4.87E-05;0.000116117
2547;0;5.14E-05;0.000126812
2548;0;5.75E-05;0.000127703
2549;0;0.000076428;0.000122355
2550;26.69836046;0.00010914;0.000124138
2551;102.6463514;0.000133221;0.000136616
2552;287.5720438;0.000144772;0.000132159
2553;328.665521;0.000147017;0.000133051
2554;186.4364033;0.000157285;0.000132159
2555;170.4561402;0.00015992;0.000116117
2556;307.1230468;0.000156477;0.000103639
2557;841.6961825;0.00014945;0.000101856
2558;276.0489829;0.000142684;0.000100965
2559;450.364237;0.000136496;0.000100965
2560;236.9210269;0.000131148;0.000108986
2561;180.863833;0.000127893;0.000110769
2562;83.21386554;0.000126031;0.000108986
2563;26.6337719;0.000121043;0.000112551
2564;0;0.000115778;0.000121464
2565;0;0.000109629;0.000120573
2566;0;9.72E-05;0.000119682
2567;0;7.84E-05;0.000110769
2568;0;6.15E-05;0.00011166
2569;0;4.91E-05;0.000110769
2570;0;4.50E-05;0.000108986
2571;0;0.000045846;0.00011166
2572;0;4.79E-05;0.000110769
2573;0;0.000050392;0.000116117
2574;21.82372597;5.28E-05;0.00012592
2575;193.3338442;6.74E-05;0.00012592
2576;428.6818517;8.76E-05;0.000125029
2577;587.275067;0.000101775;0.000123247
2578;714.9588761;0.000110467;0.000122355
2579;786.2971981;0.000114378;0.000116117
2580;765.3567126;0.000104124;0.000102748
2581;718.969421;9.52E-05;0.00010453
2582;716.9701037;8.93E-05;0.000099183
2583;741.7940554;8.40E-05;0.000099183
2584;477.2625268;8.09E-05;0.000100965
2585;270.1557736;8.10E-05;0.000100074
2586;155.0714362;8.49E-05;0.000100074
2587;24.4225146;8.22E-05;0.000102748
2588;0;8.06E-05;0.000101856
2589;0;7.71E-05;0.000100965
2590;0;6.79E-05;0.000106313
2591;0;5.28E-05;0.000105421
2592;0;3.99E-05;0.000106313
2593;0;0.000030206;0.000105421
2594;0;2.62E-05;0.000106313
2595;0;2.69E-05;0.000110769
2596;0;2.76E-05;0.000113443
2597;0;2.90E-05;0.000110769
2598;45.53576646;2.53E-05;0.000117899
2599;200.5140962;3.32E-05;0.00011879
2600;201.7813549;5.19E-05;0.000117899
2601;544.44294;6.70E-05;0.000112551
2602;824.0788876;7.52E-05;0.000106313
2603;956.7824457;8.34E-05;0.000106313
2604;1043.849413;0.000081065;0.000100074
2605;1012.166007;7.19E-05;0.000095617
2606;913.8238774;0.000064054;0.000092944
2607;766.922894;5.82E-05;0.000093835
2608;571.0807709;5.43E-05;0.000092052
2609;344.3806277;5.83E-05;0.000092944
2610;122.9625356;6.87E-05;0.000092944
2611;21.88831452;7.23E-05;0.000093835
2612;0;7.49E-05;0.000092052
2613;0;7.51E-05;0.0000974
2614;0;6.93E-05;0.000100965
2615;0;5.42E-05;0.0000974
2616;0;4.21E-05;0.000094726
2617;0;3.60E-05;0.000080466
2618;0;3.40E-05;0.000096509
2619;0;3.64E-05;0.000105421
2620;0;4.55E-05;0.00010453
2621;0.06458856;6.73E-05;0.00010453
2622;24.61628027;0.000102759;0.000113443
2623;207.895101;0.000129158;0.000125029
2624;447.2423913;0.000140857;0.000125029
2625;678.4507843;0.000144759;0.000114334
2626;870.3886692;0.000151044;0.000100074
2627;999.0850342;0.000157186;0.000091161
2628;1041.936357;0.000155056;0.00008314
2629;990.1529711;0.00015105;0.00008314
2630;880.7286594;0.000148417;0.00008314
2631;677.5945363;0.00014479;0.000082248
2632;484.8708832;0.000135827;0.000075118
2633;321.7087664;0.000130903;0.000073336
2634;129.7330898;0.000127746;0.000068879
2635;37.61022344;0.000128413;0.000070662
2636;0;0.000123523;0.000071553
2637;0;0.000117242;0.000076901
2638;0;9.97E-05;0.000088487
2639;0;7.67E-05;0.000087596
2640;0;6.19E-05;0.000080466
2641;0;0.000054105;0.00007601
2642;0;4.99E-05;0.000072445
2643;0;5.07E-05;0.000074227
2644;0;5.78E-05;0.000085814
2645;2.66337719;7.51E-05;0.000100965
2646;35.07602336;0.000106488;0.00011166
2647;186.3863368;0.000133131;0.000102748
2648;372.5332507;0.000146154;0.000095617
2649;623.7409835;0.000149474;0.000095617
2650;804.2365154;0.000158596;0.000091161
2651;933.2825214;0.000170323;0.000086705
2652;997.9720147;0.000171206;0.000080466
2653;938.9791298;0.000166742;0.000080466
2654;913.086064;0.000158353;0.000078683
2655;776.8509241;0.000151837;0.00007601
2656;586.3216618;0.000141696;0.00007601
2657;357.5783994;0.000137598;0.000081357
2658;132.3035555;0.000133699;0.000087596
2659;22.01749163;0.000132621;0.000092052
2660;0;0.000128007;0.000092944
2661;0;0.000120405;0.0000974
2662;0;0.000102999;0.000103639
2663;0;8.27E-05;0.000109878
2664;0;6.36E-05;0.000096509
2665;0;5.62E-05;0.000087596
2666;0;5.24E-05;0.000078683
2667;0;5.59E-05;0.000077792
2668;0;6.35E-05;0.000081357
2669;2.66337719;8.15E-05;0.000095617
2670;24.09957182;0.000114154;0.000102748
2671;18.64364033;0.000138401;0.000113443
2672;29.29714909;0.00015154;0.000116117
2673;42.61403504;0.00015719;0.000109878
2674;258.9861222;0.000162992;0.000103639
2675;489.10998;0.000167915;0.000085814
2676;120.9972211;0.000164269;0.000077792
2677;502.6862507;0.000159814;0.000075118
2678;385.2977482;0.000152332;0.000073336
2679;451.9754009;0.000143318;0.000074227
2680;425.0660685;0.000134218;0.000071553
2681;357.2504688;0.00013188;0.000067988
2682;139.7530221;0.00012956;0.000065314
2683;24.68086882;0.000128705;0.000068879
2684;0;0.000124823;0.000071553
2685;0;0.000120832;0.000081357
2686;0;0.000102277;0.000092944
2687;0;8.15E-05;0.000091161
2688;0;6.54E-05;0.000089379
2689;0;5.73E-05;0.000085814
2690;0;5.38E-05;0.000077792
2691;0;5.76E-05;0.000082248
2692;0;6.50E-05;0.000080466
2693;2.66337719;8.12E-05;0.000094726
2694;21.30701752;0.000112919;0.000093835
2695;58.59429819;0.000137028;0.000101856
2696;111.861842;0.000147589;0.000113443
2697;162.4660086;0.000150308;0.000108986
2698;240.8790521;0.000154434;0.000096509
2699;612.8803977;0.000158149;0.0000974
2700;887.9650224;0.000154375;0.000077792
2701;943.0430479;0.000151975;0.000080466
2702;863.7426684;0.000144477;0.000086705
2703;758.1242738;0.000141772;0.000096509
2704;576.4332263;0.000132599;0.000108986
2705;355.6794645;0.000129328;0.000108095
2706;135.4090327;0.000129171;0.000096509
2707;24.74545738;0.000128603;0.000099183
2708;0.06458856;0.000125567;0.000108095
2709;0;0.000122344;0.000112551
2710;0;0.000102576;0.000108986
2711;0;7.93E-05;0.00010453
2712;0;6.54E-05;0.000094726
2713;0;5.75E-05;0.00009027
2714;0;5.37E-05;0.000084922
2715;0;0.000055878;0.00009027
2716;0;6.31E-05;0.000093835
2717;2.66337719;7.98E-05;0.000093835
2718;40.21473537;0.000111747;0.00010453
2719;174.7931672;0.000136869;0.000108095
2720;375.3906828;0.000148846;0.000123247
2721;602.1554327;0.000152763;0.000116117
2722;770.1978895;0.00015725;0.000100074
2723;881.0440854;0.000159038;0.000085814
