,Waermebedarf,Waermepumpe_th,BHKW_th,Solarthermie,Waermespeicher_in,Waermespeicher_out,Gaskessel,Waermebezug,Waermeueberschuss
2019-07-19 23:00:00,-87.084,49.214919,37.869081,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-20 00:00:00,-85.4802,50.07853,35.40167,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-20 01:00:00,-90.2934,54.756195,35.537205,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-20 02:00:00,-90.2934,54.640411,35.652989,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-20 03:00:00,-88.6896,51.247265,37.442335,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-20 04:00:00,-90.2934,45.868442,41.775288,2.6496701,-0.0,0.0,0.0,0.0,-0.0
2019-07-20 05:00:00,-88.6896,28.97395,50.970886,8.7447641,-0.0,0.0,0.0,0.0,-0.0
2019-07-20 06:00:00,-90.2934,9.546508,50.677051,30.069841,-0.0,0.0,0.0,0.0,-0.0
2019-07-20 07:00:00,-88.6896,0.0,31.645445,57.044155,-0.0,0.0,0.0,0.0,-0.0
2019-07-20 08:00:00,-90.2934,0.0,11.761647,78.531753,-0.0,0.0,0.0,0.0,-0.0
2019-07-20 09:00:00,-80.667,0.0,0.0,104.68389,-24.016888,0.0,0.0,0.0,-0.0
2019-07-20 10:00:00,-74.25,0.0,0.0,111.74873,-37.498732,0.0,0.0,0.0,-0.0
2019-07-20 11:00:00,-67.833,0.0,0.0,121.28493,-53.451935,0.0,0.0,0.0,-0.0
2019-07-20 12:00:00,-71.0424,0.0,0.0,112.28596,-41.243561,0.0,0.0,0.0,-0.0
2019-07-20 13:00:00,-74.25,0.0,0.0,106.20754,-31.957539,0.0,0.0,0.0,-0.0
2019-07-20 14:00:00,-74.25,0.0,0.0,82.341559,-8.0915589,0.0,0.0,0.0,-0.0
2019-07-20 15:00:00,-75.8538,0.0,38.422017,72.222876,-34.791092,0.0,0.0,0.0,-0.0
2019-07-20 16:00:00,-75.8538,0.0,50.541746,39.552189,-14.240135,0.0,0.0,0.0,-0.0
2019-07-20 17:00:00,-79.0632,0.0,58.858099,13.376812,-0.0,6.8282888,0.0,0.0,-0.0
2019-07-20 18:00:00,-75.8538,0.0,59.119281,5.2202193,-0.0,11.514299,0.0,0.0,-0.0
2019-07-20 19:00:00,-77.4594,0.0,55.589162,0.97879112,-0.0,20.891447,0.0,0.0,-0.0
2019-07-20 20:00:00,-77.4594,0.0,52.63245,0.0,-0.0,24.82695,0.0,0.0,-0.0
2019-07-20 21:00:00,-77.4594,0.0,47.5335,0.0,-0.0,29.9259,0.0,0.0,-0.0
2019-07-20 22:00:00,-77.4594,0.0,38.19105,0.0,-0.0,39.26835,0.0,0.0,-0.0
2019-07-20 23:00:00,-75.8538,0.0,31.59,0.0,-0.0,44.2638,0.0,0.0,-0.0
2019-07-21 00:00:00,-77.4594,31.34981,37.616725,0.0,-0.0,8.4928656,0.0,0.0,-0.0
2019-07-21 01:00:00,-77.4594,38.531141,38.928259,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-21 02:00:00,-77.4594,38.08333,39.37607,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-21 03:00:00,-75.8538,34.893146,40.960654,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-21 04:00:00,-77.4594,30.927118,44.900963,1.6313185,-0.0,0.0,0.0,0.0,-0.0
2019-07-21 05:00:00,-77.4594,17.697509,53.160461,6.6014298,-0.0,0.0,0.0,0.0,-0.0
2019-07-21 06:00:00,-83.8764,3.0608619,55.111006,25.704532,-0.0,0.0,0.0,0.0,-0.0
2019-07-21 07:00:00,-83.8764,0.0,46.541952,37.334448,-0.0,0.0,0.0,0.0,-0.0
2019-07-21 08:00:00,-85.4802,0.0,61.041913,24.438287,-0.0,0.0,0.0,0.0,-0.0
2019-07-21 09:00:00,-79.0632,0.0,40.453449,38.609751,-0.0,0.0,0.0,0.0,-0.0
2019-07-21 10:00:00,-71.0424,0.0,0.0,83.882709,-12.840309,0.0,0.0,0.0,-0.0
2019-07-21 11:00:00,-69.43679999999999,0.0,0.0,120.00076,-50.56396,0.0,0.0,0.0,-0.0
2019-07-21 12:00:00,-69.43679999999999,0.0,0.0,115.94708,-46.510279,0.0,0.0,0.0,-0.0
2019-07-21 13:00:00,-64.62540000000001,0.0,0.0,105.268,-40.6426,0.0,0.0,0.0,-0.0
2019-07-21 14:00:00,-64.62540000000001,0.0,0.0,83.169552,-18.544152,0.0,0.0,0.0,-0.0
2019-07-21 15:00:00,-64.62540000000001,0.0,45.181555,63.211226,-43.767381,0.0,0.0,0.0,-0.0
2019-07-21 16:00:00,-71.0424,0.0,56.079221,37.979833,-23.016654,0.0,0.0,0.0,-0.0
2019-07-21 17:00:00,-69.43679999999999,0.0,60.304661,18.108711,-8.9765718,0.0,0.0,0.0,-0.0
2019-07-21 18:00:00,-69.43679999999999,0.0,62.095581,6.6202193,-0.0,0.72099929,0.0,0.0,-0.0
2019-07-21 19:00:00,-69.43679999999999,0.0,57.914044,2.6259338,-0.0,8.8968226,0.0,0.0,-0.0
2019-07-21 20:00:00,-71.0424,0.0,54.88965,0.0,-0.0,16.15275,0.0,0.0,-0.0
2019-07-21 21:00:00,-71.0424,0.0,50.56605,0.0,-0.0,20.47635,0.0,0.0,-0.0
2019-07-21 22:00:00,-72.6462,0.0,41.22585,0.0,-0.0,31.42035,0.0,0.0,-0.0
2019-07-21 23:00:00,-75.8538,0.0,34.875,0.0,-0.0,40.9788,0.0,0.0,-0.0
2019-07-22 00:00:00,-77.4594,0.0,30.645,0.0,-0.0,46.8144,0.0,0.0,-0.0
2019-07-22 01:00:00,-75.8538,22.401981,35.370637,0.0,-0.0,18.081182,0.0,0.0,-0.0
2019-07-22 02:00:00,-74.25,34.530811,39.719189,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-22 03:00:00,-74.25,33.372973,40.877027,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-22 04:00:00,-74.25,27.595468,43.718158,2.9363734,-0.0,0.0,0.0,0.0,-0.0
2019-07-22 05:00:00,-74.25,12.611547,51.700072,9.9383818,-0.0,0.0,0.0,0.0,-0.0
2019-07-22 06:00:00,-74.25,0.058192038,59.082298,15.10951,-0.0,0.0,0.0,0.0,-0.0
2019-07-22 07:00:00,-75.8538,0.0,32.183328,43.670472,-0.0,0.0,0.0,0.0,-0.0
2019-07-22 08:00:00,-74.25,0.0,34.927242,39.322758,-0.0,0.0,0.0,0.0,-0.0
2019-07-22 09:00:00,-72.6462,0.0,56.719654,33.795329,-17.868783,0.0,0.0,0.0,-0.0
2019-07-22 10:00:00,-71.0424,0.0,64.147165,45.511504,-38.616269,0.0,0.0,0.0,-0.0
2019-07-22 11:00:00,-77.4594,0.0,64.444669,40.308333,-27.293602,0.0,0.0,0.0,-0.0
2019-07-22 12:00:00,-74.25,0.0,47.392705,83.173537,-56.316242,0.0,0.0,0.0,-0.0
2019-07-22 13:00:00,-74.25,0.0,58.274724,47.317031,-31.341754,0.0,0.0,0.0,-0.0
2019-07-22 14:00:00,-74.25,0.0,51.800227,59.768656,-37.318883,0.0,0.0,0.0,-0.0
2019-07-22 15:00:00,-79.0632,0.0,53.545974,43.830511,-18.313285,0.0,0.0,0.0,-0.0
2019-07-22 16:00:00,-72.6462,0.0,53.872712,35.215118,-16.44163,0.0,0.0,0.0,-0.0
2019-07-22 17:00:00,-75.8538,0.0,58.563855,16.778968,-0.0,0.51097676,0.0,0.0,-0.0
2019-07-22 18:00:00,-74.25,0.0,60.160553,6.5331862,-0.0,7.5562606,0.0,0.0,-0.0
2019-07-22 19:00:00,-67.833,0.0,55.793434,2.291758,-0.0,9.747808,0.0,0.0,-0.0
2019-07-22 20:00:00,-67.833,0.0,53.45685,0.0,-0.0,14.37615,0.0,0.0,-0.0
2019-07-22 21:00:00,-67.833,0.0,48.5739,0.0,-0.0,19.2591,0.0,0.0,-0.0
2019-07-22 22:00:00,-67.833,0.0,38.925,0.0,-0.0,28.908,0.0,0.0,-0.0
2019-07-22 23:00:00,-67.833,0.0,32.355,0.0,-0.0,35.478,0.0,0.0,-0.0
2019-07-23 00:00:00,-66.2292,0.0,28.7118,0.0,-0.0,37.5174,0.0,0.0,-0.0
2019-07-23 01:00:00,-69.43679999999999,12.913457,31.105754,0.0,-0.0,25.417589,0.0,0.0,-0.0
2019-07-23 02:00:00,-66.2292,29.618854,36.610346,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-23 03:00:00,-66.2292,28.018314,38.210886,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-23 04:00:00,-66.2292,22.713671,41.557947,1.9575822,-0.0,0.0,0.0,0.0,-0.0
2019-07-23 05:00:00,-74.25,16.203954,53.478354,4.5676919,-0.0,0.0,0.0,0.0,-0.0
2019-07-23 06:00:00,-74.25,0.0,54.069824,20.180176,-0.0,0.0,0.0,0.0,-0.0
2019-07-23 07:00:00,-74.25,0.0,22.826829,51.423171,-0.0,0.0,0.0,0.0,-0.0
2019-07-23 08:00:00,-74.25,0.0,1.187664,73.062336,-0.0,0.0,0.0,0.0,-0.0
2019-07-23 09:00:00,-77.4594,0.0,0.0,79.826894,-2.3674943,0.0,0.0,0.0,-0.0
2019-07-23 10:00:00,-72.6462,0.0,37.862266,73.523553,-38.739619,0.0,0.0,0.0,-0.0
2019-07-23 11:00:00,-80.667,0.0,45.050526,85.484273,-49.867799,0.0,0.0,0.0,-0.0
2019-07-23 12:00:00,-79.0632,0.0,41.519809,87.884855,-50.341464,0.0,0.0,0.0,-0.0
2019-07-23 13:00:00,-77.4594,0.0,35.819258,97.09983,-55.459688,0.0,0.0,0.0,-0.0
2019-07-23 14:00:00,-80.667,0.0,45.542129,64.25349,-29.128619,0.0,0.0,0.0,-0.0
2019-07-23 15:00:00,-79.0632,0.0,52.721597,38.394713,-12.053111,0.0,0.0,0.0,-0.0
2019-07-23 16:00:00,-79.0632,0.0,55.855067,25.185848,-1.9777156,0.0,0.0,0.0,-0.0
2019-07-23 17:00:00,-80.667,0.0,55.190288,21.159184,-0.0,4.3175283,0.0,0.0,-0.0
2019-07-23 18:00:00,-82.2726,0.0,57.967821,8.8724168,-0.0,15.432362,0.0,0.0,-0.0
2019-07-23 19:00:00,-71.0424,0.0,54.155856,3.604725,-0.0,13.281819,0.0,0.0,-0.0
2019-07-23 20:00:00,-69.43679999999999,0.0,51.9498,0.0,-0.0,17.487,0.0,0.0,-0.0
2019-07-23 21:00:00,-67.833,0.0,47.4282,0.0,-0.0,20.4048,0.0,0.0,-0.0
2019-07-23 22:00:00,-66.2292,0.0,38.34,0.0,-0.0,27.8892,0.0,0.0,-0.0
2019-07-23 23:00:00,-67.833,0.0,32.04,0.0,-0.0,35.793,0.0,0.0,-0.0
2019-07-24 00:00:00,-69.43679999999999,0.0,27.99,0.0,-0.0,41.4468,0.0,0.0,-0.0
2019-07-24 01:00:00,-75.8538,35.703881,37.351248,0.0,-0.0,2.7986714,0.0,0.0,-0.0
2019-07-24 02:00:00,-77.4594,38.812427,38.646973,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-24 03:00:00,-79.0632,38.479719,40.583481,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-24 04:00:00,-75.8538,30.461331,42.774447,2.6180217,-0.0,0.0,0.0,0.0,-0.0
2019-07-24 05:00:00,-79.0632,19.595263,51.564404,7.9035331,-0.0,0.0,0.0,0.0,-0.0
2019-07-24 06:00:00,-75.8538,5.3333458,56.164851,14.355603,-0.0,0.0,0.0,0.0,-0.0
2019-07-24 07:00:00,-79.0632,0.0,45.542866,33.520334,-0.0,0.0,0.0,0.0,-0.0
2019-07-24 08:00:00,-79.0632,0.0,21.03795,58.02525,-0.0,0.0,0.0,0.0,-0.0
2019-07-24 09:00:00,-75.8538,0.0,0.0,88.31354,-12.45974,0.0,0.0,0.0,-0.0
2019-07-24 10:00:00,-75.8538,0.0,0.0,107.88336,-32.029564,0.0,0.0,0.0,-0.0
2019-07-24 11:00:00,-75.8538,0.0,28.614191,97.592242,-50.352632,0.0,0.0,0.0,-0.0
2019-07-24 12:00:00,-74.25,0.0,41.403547,80.610279,-47.763826,0.0,0.0,0.0,-0.0
2019-07-24 13:00:00,-75.8538,0.0,33.061508,95.618111,-52.825819,0.0,0.0,0.0,-0.0
2019-07-24 14:00:00,-75.8538,0.0,40.975875,66.592089,-31.714164,0.0,0.0,0.0,-0.0
2019-07-24 15:00:00,-74.25,0.0,50.023341,35.528913,-11.302254,0.0,0.0,0.0,-0.0
2019-07-24 16:00:00,-75.8538,0.0,51.990452,28.558335,-4.6949874,0.0,0.0,0.0,-0.0
2019-07-24 17:00:00,-77.4594,0.0,54.532013,18.92022,-0.0,4.0071666,0.0,0.0,-0.0
2019-07-24 18:00:00,-77.4594,0.0,56.713182,6.2069225,-0.0,14.539295,0.0,0.0,-0.0
2019-07-24 19:00:00,-77.4594,0.0,52.399166,2.6101096,-0.0,22.450125,0.0,0.0,-0.0
2019-07-24 20:00:00,-75.8538,0.0,50.52105,0.0,-0.0,25.33275,0.0,0.0,-0.0
2019-07-24 21:00:00,-75.8538,0.0,46.20015,0.0,-0.0,29.65365,0.0,0.0,-0.0
2019-07-24 22:00:00,-72.6462,0.0,37.71,0.0,-0.0,34.9362,0.0,0.0,-0.0
2019-07-24 23:00:00,-66.2292,0.0,32.49,0.0,-0.0,33.7392,0.0,0.0,-0.0
2019-07-25 00:00:00,-69.43679999999999,17.41592,32.462974,0.0,-0.0,19.557905,0.0,0.0,-0.0
2019-07-25 01:00:00,-67.833,33.318486,34.514514,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-25 02:00:00,-67.833,34.646595,33.186405,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-25 03:00:00,-67.833,34.782811,33.050189,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-25 04:00:00,-69.43679999999999,35.319311,33.138698,0.97879112,-0.0,0.0,0.0,0.0,-0.0
2019-07-25 05:00:00,-74.25,35.202172,35.785191,3.2626371,-0.0,0.0,0.0,0.0,-0.0
2019-07-25 06:00:00,-74.25,22.182179,33.4023,18.665521,-0.0,0.0,0.0,0.0,-0.0
2019-07-25 07:00:00,-80.667,5.4806449,25.726655,49.4597,-0.0,0.0,0.0,0.0,-0.0
2019-07-25 08:00:00,-80.667,0.0,20.217182,79.151555,-18.701737,0.0,0.0,0.0,-0.0
2019-07-25 09:00:00,-79.0632,0.0,15.137511,103.48562,-39.55993,0.0,0.0,0.0,-0.0
2019-07-25 10:00:00,-80.667,0.0,19.316802,100.66159,-39.311387,0.0,0.0,0.0,-0.0
2019-07-25 11:00:00,-87.084,0.0,19.422968,94.214211,-26.553179,0.0,0.0,0.0,-0.0
2019-07-25 12:00:00,-87.084,0.0,32.15366,51.862746,-0.0,3.0675931,0.0,0.0,-0.0
2019-07-25 13:00:00,-85.4802,0.0,8.4309073,110.10801,-33.058717,0.0,0.0,0.0,-0.0
2019-07-25 14:00:00,-90.2934,0.0,29.636757,47.942895,-0.0,12.713748,0.0,0.0,-0.0
2019-07-25 15:00:00,-90.2934,0.0,36.225618,29.450557,-0.0,24.617225,0.0,0.0,-0.0
2019-07-25 16:00:00,-80.667,0.0,37.837126,22.089508,-0.0,20.740366,0.0,0.0,-0.0
2019-07-25 17:00:00,-74.25,0.0,37.876011,18.954241,-0.0,17.419748,0.0,0.0,-0.0
2019-07-25 18:00:00,-74.25,0.0,41.240222,1.3129669,-0.0,31.696811,0.0,0.0,-0.0
2019-07-25 19:00:00,-72.6462,11.868203,40.270842,0.97879112,-0.0,19.528365,0.0,0.0,-0.0
2019-07-25 20:00:00,-72.6462,28.958205,43.687995,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-25 21:00:00,-74.25,30.716757,43.533243,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-25 22:00:00,-75.8538,36.542043,39.311757,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-25 23:00:00,-72.6462,38.32307,34.32313,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 00:00:00,-69.43679999999999,38.857038,30.579762,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 01:00:00,-71.0424,40.787222,30.255178,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 02:00:00,-71.0424,41.434249,29.608151,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 03:00:00,-74.25,44.134054,30.115946,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 04:00:00,-72.6462,43.221994,27.792887,1.6313185,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 05:00:00,-74.25,39.718147,24.897808,9.6340455,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 06:00:00,-80.667,37.199243,24.982498,18.48526,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 07:00:00,-79.0632,20.140768,18.424463,40.497969,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 08:00:00,-79.0632,2.8822984,9.5456815,66.63522,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 09:00:00,-88.6896,4.0302595,11.312812,73.346529,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 10:00:00,-87.084,0.0,0.51594368,108.58208,-22.014025,0.0,0.0,0.0,-0.0
2019-07-26 11:00:00,-87.084,0.0,13.660241,71.610197,-0.0,1.8135615,0.0,0.0,-0.0
2019-07-26 12:00:00,-85.4802,0.0,8.1088532,75.264406,-0.0,2.1069409,0.0,0.0,-0.0
2019-07-26 13:00:00,-88.6896,0.0,9.7090445,63.496963,-0.0,15.483592,0.0,0.0,-0.0
2019-07-26 14:00:00,-87.084,3.9562614,0.0,88.263343,-5.1356049,0.0,0.0,0.0,-0.0
2019-07-26 15:00:00,-87.084,17.792774,18.595371,44.907118,-0.0,5.7887365,0.0,0.0,-0.0
2019-07-26 16:00:00,-75.8538,10.52066,17.773868,47.559271,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 17:00:00,-87.084,30.664656,37.124255,19.295089,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 18:00:00,-88.6896,37.227786,44.928627,6.5331862,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 19:00:00,-83.8764,37.268955,45.30239,1.3050548,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 20:00:00,-72.6462,29.707395,42.938805,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 21:00:00,-74.25,31.976757,42.273243,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 22:00:00,-72.6462,34.906768,37.739432,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-26 23:00:00,-72.6462,38.663611,33.982589,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 00:00:00,-74.25,42.056757,32.193243,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 01:00:00,-74.25,43.623243,30.626757,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 02:00:00,-72.6462,42.375503,30.270697,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 03:00:00,-80.667,46.027459,34.639541,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 04:00:00,-87.084,44.494055,42.263681,0.32626371,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 05:00:00,-88.6896,31.873438,53.227261,3.5889008,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 06:00:00,-88.6896,20.631279,61.533047,6.5252741,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 07:00:00,-88.6896,4.5300593,56.401868,27.757673,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 08:00:00,-87.084,0.0,51.534828,43.554509,-8.0053375,0.0,0.0,0.0,-0.0
2019-07-27 09:00:00,-85.4802,0.0,62.588315,25.324265,-2.43238,0.0,0.0,0.0,-0.0
2019-07-27 10:00:00,-83.8764,0.0,57.868667,47.715687,-21.707954,0.0,0.0,0.0,-0.0
2019-07-27 11:00:00,-85.4802,0.0,64.740567,25.651824,-4.9121915,0.0,0.0,0.0,-0.0
2019-07-27 12:00:00,-83.8764,0.0,59.486798,37.582365,-13.192763,0.0,0.0,0.0,-0.0
2019-07-27 13:00:00,-93.50099999999999,0.0,55.382997,40.399238,-2.2812347,0.0,0.0,0.0,-0.0
2019-07-27 14:00:00,-93.50099999999999,0.0,53.107484,41.817526,-1.4240098,0.0,0.0,0.0,-0.0
2019-07-27 15:00:00,-95.10659999999999,0.0,52.383227,35.508764,-0.0,7.2146085,0.0,0.0,-0.0
2019-07-27 16:00:00,-95.10659999999999,0.0,54.471429,25.831405,-0.0,14.803765,0.0,0.0,-0.0
2019-07-27 17:00:00,-96.7104,2.3098707,58.521215,12.755261,-0.0,23.124054,0.0,0.0,-0.0
2019-07-27 18:00:00,-83.8764,14.441484,62.233378,7.2015378,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 19:00:00,-82.2726,20.614771,60.679038,0.97879112,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 20:00:00,-85.4802,25.214643,60.265557,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 21:00:00,-85.4802,29.224849,56.255351,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 22:00:00,-75.8538,29.342335,46.511465,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-27 23:00:00,-74.25,32.896216,41.353784,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 00:00:00,-75.8538,36.527741,39.326059,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 01:00:00,-74.25,36.54,37.71,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 02:00:00,-87.084,46.388432,40.695568,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 03:00:00,-82.2726,41.248995,41.023605,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 04:00:00,-90.2934,42.035551,46.626531,1.6313185,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 05:00:00,-93.50099999999999,31.295888,56.332365,5.8727467,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 06:00:00,-101.5236,26.417949,64.991476,10.114175,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 07:00:00,-96.7104,12.157217,62.693515,21.859668,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 08:00:00,-104.7312,11.039173,63.919104,29.772922,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 09:00:00,-91.8972,0.0,52.578285,64.289701,-24.970786,0.0,0.0,0.0,-0.0
2019-07-28 10:00:00,-93.50099999999999,0.0,57.379722,58.937519,-22.816241,0.0,0.0,0.0,-0.0
2019-07-28 11:00:00,-96.7104,0.0,59.495953,44.537136,-7.3226898,0.0,0.0,0.0,-0.0
2019-07-28 12:00:00,-93.50099999999999,0.0,60.722858,36.522349,-3.7442065,0.0,0.0,0.0,-0.0
2019-07-28 13:00:00,-83.8764,0.0,61.507461,31.22156,-8.8526208,0.0,0.0,0.0,-0.0
2019-07-28 14:00:00,-85.4802,0.0,53.789758,45.906565,-14.216123,0.0,0.0,0.0,-0.0
2019-07-28 15:00:00,-88.6896,0.0,53.306878,40.327804,-4.9450819,0.0,0.0,0.0,-0.0
2019-07-28 16:00:00,-85.4802,0.0,56.806341,27.275343,-0.0,1.3985155,0.0,0.0,-0.0
2019-07-28 17:00:00,-83.8764,0.0,62.825279,4.7466459,-0.0,16.304475,0.0,0.0,-0.0
2019-07-28 18:00:00,-91.8972,0.0,61.666916,2.6101096,-0.0,27.620175,0.0,0.0,-0.0
2019-07-28 19:00:00,-93.50099999999999,8.3936719,57.088141,2.9442855,-0.0,25.074901,0.0,0.0,-0.0
2019-07-28 20:00:00,-93.50099999999999,31.636897,61.864103,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 21:00:00,-83.8764,29.488086,54.388314,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 22:00:00,-98.31419999999999,46.918314,51.395886,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-28 23:00:00,-79.0632,36.232151,42.831049,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-29 00:00:00,-74.25,35.007568,39.242432,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-29 01:00:00,-88.6896,47.739697,40.949903,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-29 02:00:00,-101.5236,57.315697,44.207903,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-29 03:00:00,-101.5236,55.919481,45.604119,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-29 04:00:00,-101.5236,49.831595,49.734423,1.9575822,-0.0,0.0,0.0,0.0,-0.0
2019-07-29 05:00:00,-103.12740000000001,37.57174,57.50908,8.0465793,-0.0,0.0,0.0,0.0,-0.0
2019-07-29 06:00:00,-98.31419999999999,13.332997,52.681818,32.299385,-0.0,0.0,0.0,0.0,-0.0
2019-07-29 07:00:00,-80.667,0.0,47.809094,52.125508,-19.267602,0.0,0.0,0.0,-0.0
2019-07-29 08:00:00,-88.6896,0.0,55.155463,43.389179,-9.8550417,0.0,0.0,0.0,-0.0
2019-07-29 09:00:00,-90.2934,0.0,61.704708,34.657064,-6.0683721,0.0,0.0,0.0,-0.0
2019-07-29 10:00:00,-82.2726,0.0,60.898016,46.992806,-25.618222,0.0,0.0,0.0,-0.0
2019-07-29 11:00:00,-85.4802,0.0,45.908376,84.20706,-44.635235,0.0,0.0,0.0,-0.0
2019-07-29 12:00:00,-87.084,0.0,65.17482,25.283461,-3.3742809,0.0,0.0,0.0,-0.0
2019-07-29 13:00:00,-87.084,0.0,61.685013,27.88575,-2.4867639,0.0,0.0,0.0,-0.0
2019-07-29 14:00:00,-83.8764,0.0,50.095304,57.748571,-23.967475,0.0,0.0,0.0,-0.0
2019-07-29 15:00:00,-83.8764,0.0,48.59811,54.725938,-19.447648,0.0,0.0,0.0,-0.0
2019-07-29 16:00:00,-83.8764,0.0,55.781191,33.903393,-5.8081839,0.0,0.0,0.0,-0.0
2019-07-29 17:00:00,-83.8764,0.0,57.03193,20.822516,-0.0,6.0219548,0.0,0.0,-0.0
2019-07-29 18:00:00,-83.8764,0.0,60.109064,7.8540652,-0.0,15.913271,0.0,0.0,-0.0
2019-07-29 19:00:00,-93.50099999999999,0.0,58.002962,0.97879112,-0.0,34.519247,0.0,0.0,-0.0
2019-07-29 20:00:00,-93.50099999999999,0.0,55.6326,0.0,-0.0,37.8684,0.0,0.0,-0.0
2019-07-29 21:00:00,-93.50099999999999,9.9023985,52.936714,0.0,-0.0,30.661888,0.0,0.0,-0.0
2019-07-29 22:00:00,-93.50099999999999,40.142919,53.358081,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-29 23:00:00,-93.50099999999999,44.978595,48.522405,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-30 00:00:00,-93.50099999999999,48.21373,45.28727,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-30 01:00:00,-93.50099999999999,50.115989,43.385011,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-30 02:00:00,-93.50099999999999,50.291027,43.209973,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-30 03:00:00,-96.7104,50.778681,45.931719,0.0,-0.0,0.0,0.0,0.0,-0.0
2019-07-30 04:00:00,-93.50099999999999,42.871138,49.651071,0.97879112,-0.0,0.0,0.0,0.0,-0.0
2019-07-30 05:00:00,-96.7104,32.107446,58.403944,6.1990104,-0.0,0.0,0.0,0.0,-0.0
2019-07-30 06:00:00,-95.10659999999999,18.671523,64.756428,11.678649,-0.0,0.0,0.0,0.0,-0.0
