,BHKW_el,Strombedarf,Waermepumpe_el,Strombezug,PV
2019-06-20 22:00:00,20.76,-20.76,-0.0,0.0,0.0
2019-06-20 23:00:00,15.16,-15.16,-0.0,0.0,0.0
2019-06-21 00:00:00,10.68,-10.680000000000001,-0.0,0.0,0.0
2019-06-21 01:00:00,8.64,-8.64,-0.0,0.0,0.0
2019-06-21 02:00:00,7.84,-7.840000000000001,-0.0,0.0,0.0
2019-06-21 03:00:00,21.620395,-7.64,-14.047668,0.0,0.067273667
2019-06-21 04:00:00,26.973424,-7.2,-20.212334,0.0,0.43891026
2019-06-21 05:00:00,24.989435,-9.0,-16.662172,0.0,0.67273667
2019-06-21 06:00:00,24.739116,-13.799999999999999,-11.914584,0.0,0.97546816
2019-06-21 07:00:00,13.81599,-19.799999999999997,-0.0,4.0987808,1.8852295
2019-06-21 08:00:00,0.0,-26.000000000000004,-0.0,20.154613,5.8453869
2019-06-21 09:00:00,0.0,-30.52,-0.0,26.170384,4.3496155
2019-06-21 10:00:00,0.0,-35.96,-0.0,29.257793,6.7022072
2019-06-21 11:00:00,0.0,-35.03999999999999,-0.0,31.323141,3.7168592
2019-06-21 12:00:00,0.0,-30.72,-0.0,26.400215,4.3197854
2019-06-21 13:00:00,0.0,-28.131200000000003,-0.0,22.031034,6.1001659
2019-06-21 14:00:00,0.0,-26.480000000000004,-0.0,20.631716,5.8482839
2019-06-21 15:00:00,0.0,-25.720000000000002,-0.0,21.680285,4.0397154
2019-06-21 16:00:00,20.177859,-28.167599999999997,-0.0,5.9535628,2.0361777
2019-06-21 17:00:00,29.572706,-31.120000000000005,-0.0,0.0,1.5472943
2019-06-21 18:00:00,31.068174,-31.64,-0.0,0.0,0.57182617
2019-06-21 19:00:00,29.789179,-30.16,-0.0,0.0,0.37082088
2019-06-21 20:00:00,28.726363,-28.760000000000005,-0.0,0.0,0.033636833
2019-06-21 21:00:00,29.92,-29.92,-0.0,0.0,0.0
2019-06-21 22:00:00,24.28,-24.279999999999998,-0.0,0.0,0.0
2019-06-21 23:00:00,18.68,-18.68,-0.0,0.0,0.0
2019-06-22 00:00:00,16.04,-16.04,-0.0,0.0,0.0
2019-06-22 01:00:00,14.08,-14.08,-0.0,0.0,0.0
2019-06-22 02:00:00,14.68,-14.680000000000001,-0.0,0.0,0.0
2019-06-22 03:00:00,17.766363,-17.8,-0.0,0.0,0.033636833
2019-06-22 04:00:00,24.529554,-23.96,-0.90592186,0.0,0.33636833
2019-06-22 05:00:00,42.944581,-40.2132,-3.4131479,0.0,0.68176666
2019-06-22 06:00:00,50.267447,-52.178399999999996,-0.0,0.0,1.9109526
2019-06-22 07:00:00,55.225553,-57.6524,-0.0,0.0,2.426847
2019-06-22 08:00:00,57.480458,-58.523199999999996,-0.0,0.0,1.0427418
2019-06-22 09:00:00,60.512146,-62.47119999999999,-0.0,0.0,1.9590537
2019-06-22 10:00:00,63.533882,-65.35919999999999,-0.0,0.0,1.8253175
2019-06-22 11:00:00,61.194962,-63.97,-0.0,0.0,2.7750379
2019-06-22 12:00:00,58.959662,-62.6616,-0.0,0.0,3.701938
2019-06-22 13:00:00,56.952994,-59.7168,-0.0,0.0,2.763806
2019-06-22 14:00:00,58.573953,-59.3476,-0.0,0.0,0.77364717
2019-06-22 15:00:00,55.087979,-56.568000000000005,-0.0,0.0,1.4800207
2019-06-22 16:00:00,54.720593,-56.4644,-0.0,0.0,1.7438065
2019-06-22 17:00:00,54.826909,-56.022000000000006,-0.0,0.0,1.195091
2019-06-22 18:00:00,53.598105,-53.867200000000004,-0.0,0.0,0.26909467
2019-06-22 19:00:00,48.988942,-49.224399999999996,-0.0,0.0,0.23545783
2019-06-22 20:00:00,45.259963,-45.2936,-0.0,0.0,0.033636833
2019-06-22 21:00:00,39.32,-39.32,-0.0,0.0,0.0
2019-06-22 22:00:00,29.76,-29.76,-0.0,0.0,0.0
2019-06-22 23:00:00,23.84,-23.84,-0.0,0.0,0.0
2019-06-23 00:00:00,20.72,-20.72,-0.0,0.0,0.0
2019-06-23 01:00:00,18.88,-18.880000000000003,-0.0,0.0,0.0
2019-06-23 02:00:00,19.0444,-19.0444,-0.0,0.0,0.0
2019-06-23 03:00:00,34.358061,-21.360000000000003,-12.998061,0.0,0.0
2019-06-23 04:00:00,39.135195,-26.24,-13.130653,0.0,0.23545783
2019-06-23 05:00:00,43.575256,-41.715599999999995,-2.7431784,0.0,0.88352207
2019-06-23 06:00:00,18.139249,-53.750400000000006,-0.0,34.042976,1.5681749
2019-06-23 07:00:00,46.754788,-58.779199999999996,-0.0,10.544391,1.4800207
2019-06-23 08:00:00,0.0,-62.7028,-0.0,59.358096,3.3447036
2019-06-23 09:00:00,0.0,-65.838,-0.0,61.28324,4.55476
2019-06-23 10:00:00,0.0,-68.2464,-0.0,62.287203,5.9591969
2019-06-23 11:00:00,0.0,-65.8328,-0.0,60.509613,5.3231871
2019-06-23 12:00:00,0.0,-64.1256,-0.0,60.334968,3.7906321
2019-06-23 13:00:00,0.0,-63.033199999999994,-0.0,61.188808,1.8443919
2019-06-23 14:00:00,0.0,-60.6868,-0.0,54.093567,6.593233
2019-06-23 15:00:00,0.0,-58.656400000000005,-0.0,52.940549,5.7158511
2019-06-23 16:00:00,0.0,-57.7976,-0.0,54.526453,3.2711473
2019-06-23 17:00:00,0.0,-57.0332,-0.0,54.479944,2.553256
2019-06-23 18:00:00,0.0,-56.3592,-0.0,55.278743,1.0804572
2019-06-23 19:00:00,0.0,-50.7216,-0.0,50.317958,0.403642
2019-06-23 20:00:00,0.0,-46.052400000000006,-0.0,46.0524,0.0
2019-06-23 21:00:00,36.076055,-41.3564,-0.0,5.2803451,0.0
2019-06-23 22:00:00,33.56,-33.56,-0.0,0.0,0.0
2019-06-23 23:00:00,28.56,-28.560000000000006,-0.0,0.0,0.0
2019-06-24 00:00:00,25.44,-25.44,-0.0,0.0,0.0
2019-06-24 01:00:00,24.288,-24.288,-0.0,0.0,0.0
2019-06-24 02:00:00,24.72,-24.72,-0.0,0.0,0.0
2019-06-24 03:00:00,25.7248,-25.724800000000002,-0.0,0.0,0.0
2019-06-24 04:00:00,30.705453,-30.839999999999996,-0.0,0.0,0.13454733
2019-06-24 05:00:00,45.227848,-45.7324,-0.0,0.0,0.5045525
2019-06-24 06:00:00,56.449227,-57.1556,-0.0,0.0,0.7063735
2019-06-24 07:00:00,62.207911,-63.3852,-0.0,0.0,1.1772892
2019-06-24 08:00:00,17.851083,-64.69839999999999,-0.0,44.755994,2.0913228
2019-06-24 09:00:00,0.0,-67.3732,-0.0,64.850438,2.5227625
2019-06-24 10:00:00,0.0,-70.206,-0.0,65.43441,4.77159
2019-06-24 11:00:00,0.0,-67.0168,-0.0,63.804455,3.212345
2019-06-24 12:00:00,0.0,-63.505599999999994,-0.0,60.639333,2.8662666
2019-06-24 13:00:00,0.0,-61.3816,-0.0,57.059208,4.3223923
2019-06-24 14:00:00,0.0,-59.756800000000005,-0.0,53.846422,5.9103783
2019-06-24 15:00:00,0.0,-56.1064,-0.0,49.625435,6.4809647
2019-06-24 16:00:00,0.0,-55.1884,-0.0,49.845859,5.3425415
2019-06-24 17:00:00,0.0,-54.920399999999994,-0.0,52.011738,2.9086616
2019-06-24 18:00:00,0.0,-54.3444,-0.0,53.276371,1.068029
2019-06-24 19:00:00,0.0,-50.6308,-0.0,50.155806,0.47499424
2019-06-24 20:00:00,0.0,-46.186800000000005,-0.0,46.153163,0.033636833
2019-06-24 21:00:00,0.0,-41.814,-0.0,41.814,0.0
2019-06-24 22:00:00,0.0,-34.08,-0.0,34.08,0.0
2019-06-24 23:00:00,0.0,-27.48,-0.0,27.48,0.0
2019-06-25 00:00:00,0.0,-24.04,-0.0,24.04,0.0
2019-06-25 01:00:00,0.0,-22.200000000000003,-0.0,22.2,0.0
2019-06-25 02:00:00,9.1568134,-22.36,-0.0,13.203187,0.0
2019-06-25 03:00:00,24.212726,-24.279999999999998,-0.0,0.0,0.067273667
2019-06-25 04:00:00,28.955542,-29.360000000000003,-0.0,0.0,0.40445771
2019-06-25 05:00:00,9.0380503,-43.980000000000004,-0.0,33.247842,1.6941078
2019-06-25 06:00:00,0.0,-54.5096,-0.0,51.558482,2.9511175
2019-06-25 07:00:00,0.0,-59.9324,-0.0,54.898936,5.0334641
2019-06-25 08:00:00,0.0,-60.6648,-0.0,52.467104,8.1976963
2019-06-25 09:00:00,0.0,-63.1336,-0.0,56.658768,6.4748315
2019-06-25 10:00:00,0.0,-66.0872,-0.0,55.68514,10.40206
2019-06-25 11:00:00,0.0,-64.8984,-0.0,54.963401,9.9349995
2019-06-25 12:00:00,0.0,-63.9576,-0.0,55.401312,8.5562884
2019-06-25 13:00:00,0.0,-61.846000000000004,-0.0,50.708315,11.137685
2019-06-25 14:00:00,0.0,-60.26919999999999,-0.0,51.280078,8.9891221
2019-06-25 15:00:00,0.0,-57.036,-0.0,49.785863,7.2501368
2019-06-25 16:00:00,0.0,-56.6664,-0.0,51.635763,5.030637
2019-06-25 17:00:00,0.0,-54.60359999999999,-0.0,52.118678,2.4849215
2019-06-25 18:00:00,17.499467,-53.719199999999994,-0.0,35.478907,0.74082605
2019-06-25 19:00:00,49.044795,-49.4148,-0.0,0.0,0.37000517
2019-06-25 20:00:00,45.395163,-45.4288,-0.0,0.0,0.033636833
2019-06-25 21:00:00,41.2988,-41.29880000000001,-0.0,0.0,0.0
2019-06-25 22:00:00,33.2,-33.199999999999996,-0.0,0.0,0.0
2019-06-25 23:00:00,27.28,-27.28,-0.0,0.0,0.0
2019-06-26 00:00:00,23.08,-23.080000000000002,-0.0,0.0,0.0
2019-06-26 01:00:00,21.24,-21.240000000000002,-0.0,0.0,0.0
2019-06-26 02:00:00,21.52,-21.519999999999996,-0.0,0.0,0.0
2019-06-26 03:00:00,23.046363,-23.080000000000002,-0.0,0.0,0.033636833
2019-06-26 04:00:00,27.758179,-27.96,-0.0,0.0,0.201821
2019-06-26 05:00:00,41.689079,-42.53,-0.0,0.0,0.84092083
2019-06-26 06:00:00,15.851449,-53.750400000000006,-0.0,35.853555,2.0453955
2019-06-26 07:00:00,0.0,-59.195600000000006,-0.0,55.687753,3.5078469
2019-06-26 08:00:00,0.0,-60.66,-0.0,55.344586,5.3154145
2019-06-26 09:00:00,0.0,-63.017599999999995,-0.0,55.627164,7.3904359
2019-06-26 10:00:00,0.0,-65.36200000000001,-0.0,56.37626,8.9857402
2019-06-26 11:00:00,0.0,-64.7212,-0.0,56.840076,7.8811242
2019-06-26 12:00:00,0.0,-62.378,-0.0,58.589263,3.7887367
2019-06-26 13:00:00,0.0,-59.1352,-0.0,55.861202,3.2739984
2019-06-26 14:00:00,0.0,-57.583600000000004,-0.0,52.961029,4.6225711
2019-06-26 15:00:00,0.0,-55.0708,-0.0,51.132718,3.9380821
2019-06-26 16:00:00,0.0,-54.2216,-0.0,50.70187,3.5197297
2019-06-26 17:00:00,0.0,-52.843599999999995,-0.0,50.833467,2.010133
2019-06-26 18:00:00,21.34316,-50.871199999999995,-0.0,28.788029,0.74001033
2019-06-26 19:00:00,45.616032,-45.9524,-0.0,0.0,0.33636833
2019-06-26 20:00:00,42.568363,-42.602,-0.0,0.0,0.033636833
2019-06-26 21:00:00,39.04,-39.04,-0.0,0.0,0.0
2019-06-26 22:00:00,32.6,-32.599999999999994,-0.0,0.0,0.0
2019-06-26 23:00:00,26.0,-26.000000000000004,-0.0,0.0,0.0
2019-06-27 00:00:00,20.64,-20.64,-0.0,0.0,0.0
2019-06-27 01:00:00,18.0,-18.0,-0.0,0.0,0.0
2019-06-27 02:00:00,16.84,-16.840000000000003,-0.0,0.0,0.0
2019-06-27 03:00:00,16.96,-16.96,-0.0,0.0,0.0
2019-06-27 04:00:00,16.911816,-17.080000000000002,-0.0,0.0,0.16818417
2019-06-27 05:00:00,20.554537,-21.160000000000004,-0.0,0.0,0.605463
2019-06-27 06:00:00,27.046532,-28.022000000000002,-0.0,0.0,0.97546816
2019-06-27 07:00:00,35.384532,-36.36,-0.0,0.0,0.97546816
2019-06-27 08:00:00,41.907295,-42.9164,-0.0,0.0,1.009105
2019-06-27 09:00:00,0.0,-46.620400000000004,-0.0,43.820372,2.8000277
2019-06-27 10:00:00,0.0,-48.442,-0.0,44.706032,3.7359676
2019-06-27 11:00:00,0.0,-46.0592,-0.0,40.558642,5.5005579
2019-06-27 12:00:00,0.0,-41.609199999999994,-0.0,33.794781,7.8144189
2019-06-27 13:00:00,0.0,-39.32,-0.0,33.40936,5.9106396
2019-06-27 14:00:00,0.0,-37.28,-0.0,29.648403,7.6315972
2019-06-27 15:00:00,0.0,-37.519999999999996,-0.0,33.511158,4.0088419
2019-06-27 16:00:00,0.0,-37.760000000000005,-0.0,35.424353,2.3356466
2019-06-27 17:00:00,0.0,-36.76,-0.0,34.850462,1.9095376
2019-06-27 18:00:00,0.0,-34.88,-0.0,33.793833,1.0861672
2019-06-27 19:00:00,0.0,-30.32,-0.0,29.808106,0.51189393
2019-06-27 20:00:00,0.0,-27.160000000000004,-0.0,27.125547,0.034452547
2019-06-27 21:00:00,0.0,-25.639999999999993,-0.0,25.64,0.0
2019-06-27 22:00:00,0.0,-20.12,-0.0,20.12,0.0
2019-06-27 23:00:00,0.0,-14.64,-0.0,14.64,0.0
2019-06-28 00:00:00,0.0,-11.320000000000002,-0.0,11.32,0.0
2019-06-28 01:00:00,0.0,-9.040000000000001,-0.0,9.04,0.0
2019-06-28 02:00:00,0.0,-7.92,-0.0,7.92,0.0
2019-06-28 03:00:00,0.0,-7.6000000000000005,-0.0,7.5663632,0.033636833
2019-06-28 04:00:00,2.4391838,-5.999999999999999,-0.0,3.1178274,0.44298883
2019-06-28 05:00:00,6.8360216,-8.027199999999999,-0.0,0.0,1.1911784
2019-06-28 06:00:00,0.0,-13.28,-0.0,11.137806,2.1421939
2019-06-28 07:00:00,0.0,-19.1992,-0.0,13.697647,5.501553
2019-06-28 08:00:00,0.0,-24.439999999999998,-0.0,15.400758,9.0392419
2019-06-28 09:00:00,0.0,-28.36,-0.0,17.440517,10.919483
2019-06-28 10:00:00,0.0,-32.3532,-0.0,19.143948,13.209252
2019-06-28 11:00:00,0.0,-31.560000000000002,-0.0,19.567399,11.992601
2019-06-28 12:00:00,0.0,-28.280000000000005,-0.0,19.232813,9.0471871
2019-06-28 13:00:00,0.0,-25.6672,-0.0,18.731179,6.936021
2019-06-28 14:00:00,0.0,-24.16,-0.0,17.252394,6.9076062
2019-06-28 15:00:00,0.0,-24.136400000000002,-0.0,18.593608,5.5427922
2019-06-28 16:00:00,0.0,-26.6612,-0.0,22.788839,3.8723608
2019-06-28 17:00:00,0.0,-29.0,-0.0,27.957258,1.0427418
2019-06-28 18:00:00,0.0,-30.24,-0.0,29.567263,0.67273667
2019-06-28 19:00:00,0.0,-29.0,-0.0,28.798179,0.201821
2019-06-28 20:00:00,0.0,-28.6,-0.0,28.6,0.0
2019-06-28 21:00:00,10.708178,-29.2,-0.0,18.491822,0.0
2019-06-28 22:00:00,22.88,-22.880000000000003,-0.0,0.0,0.0
2019-06-28 23:00:00,18.04,-18.04,-0.0,0.0,0.0
2019-06-29 00:00:00,15.36,-15.36,-0.0,0.0,0.0
2019-06-29 01:00:00,14.24,-14.240000000000002,-0.0,0.0,0.0
2019-06-29 02:00:00,15.04,-15.04,-0.0,0.0,0.0
2019-06-29 03:00:00,17.540763,-17.5744,-0.0,0.0,0.033636833
2019-06-29 04:00:00,24.057269,-24.36,-0.0,0.0,0.3027315
2019-06-29 05:00:00,39.692616,-40.5176,-0.0,0.0,0.82498363
2019-06-29 06:00:00,0.0,-53.272400000000005,-0.0,51.487618,1.7847823
2019-06-29 07:00:00,0.0,-58.382400000000004,-0.0,54.452023,3.9303773
2019-06-29 08:00:00,0.0,-58.6516,-0.0,52.941037,5.7105633
2019-06-29 09:00:00,0.0,-61.32959999999999,-0.0,51.177916,10.151684
2019-06-29 10:00:00,0.0,-64.6296,-0.0,53.498578,11.131022
2019-06-29 11:00:00,0.0,-64.6284,-0.0,52.727363,11.901037
2019-06-29 12:00:00,0.0,-63.668800000000005,-0.0,52.60141,11.06739
2019-06-29 13:00:00,0.0,-61.9296,-0.0,54.012999,7.9166011
2019-06-29 14:00:00,0.0,-59.745999999999995,-0.0,50.172359,9.5736409
2019-06-29 15:00:00,0.0,-57.044,-0.0,51.526943,5.5170568
2019-06-29 16:00:00,0.0,-55.43319999999999,-0.0,51.531334,3.9018656
2019-06-29 17:00:00,0.0,-54.87080000000001,-0.0,52.553236,2.3175642
2019-06-29 18:00:00,0.0,-53.312400000000004,-0.0,51.949797,1.3626033
2019-06-29 19:00:00,0.0,-47.97880000000001,-0.0,47.470985,0.50781536
2019-06-29 20:00:00,0.0,-43.943599999999996,-0.0,43.909963,0.033636833
2019-06-29 21:00:00,0.0,-39.800000000000004,-0.0,39.8,0.0
2019-06-29 22:00:00,0.0,-31.319999999999997,-0.0,31.32,0.0
2019-06-29 23:00:00,0.0,-25.88,-0.0,25.88,0.0
2019-06-30 00:00:00,0.0,-22.240000000000002,-0.0,22.24,0.0
2019-06-30 01:00:00,0.0,-20.44,-0.0,20.44,0.0
2019-06-30 02:00:00,0.0,-20.8,-0.0,20.8,0.0
2019-06-30 03:00:00,0.0,-22.040000000000003,-0.0,22.006363,0.033636833
2019-06-30 04:00:00,0.0,-27.0,-0.0,26.662816,0.33718405
2019-06-30 05:00:00,11.86484,-41.714,-0.0,28.619257,1.2299033
2019-06-30 06:00:00,0.0,-53.21,-0.0,50.406115,2.8038851
2019-06-30 07:00:00,0.0,-58.8592,-0.0,52.803742,6.055458
2019-06-30 08:00:00,0.0,-60.71959999999999,-0.0,51.802661,8.9169387
2019-06-30 09:00:00,0.0,-63.715199999999996,-0.0,52.665737,11.049463
2019-06-30 10:00:00,0.0,-66.8,-0.0,54.278705,12.521295
2019-06-30 11:00:00,0.0,-65.4096,-0.0,52.365137,13.044463
2019-06-30 12:00:00,0.0,-64.0532,-0.0,51.4714,12.5818
2019-06-30 13:00:00,0.0,-61.368,-0.0,50.524846,10.843154
2019-06-30 14:00:00,0.0,-59.278,-0.0,49.966997,9.3110029
2019-06-30 15:00:00,0.0,-56.6124,-0.0,48.983519,7.6288809
2019-06-30 16:00:00,0.0,-54.790800000000004,-0.0,49.764572,5.0262283
2019-06-30 17:00:00,0.0,-53.9808,-0.0,51.552923,2.4278771
2019-06-30 18:00:00,0.0,-53.160399999999996,-0.0,52.583872,0.5765279
2019-06-30 19:00:00,0.0,-49.4096,-0.0,49.130717,0.27888324
2019-06-30 20:00:00,0.0,-44.582,-0.0,44.548363,0.033636833
2019-06-30 21:00:00,0.0,-40.3136,-0.0,40.3136,0.0
2019-06-30 22:00:00,0.0,-32.239999999999995,-0.0,32.24,0.0
2019-06-30 23:00:00,0.0,-26.000000000000004,-0.0,26.0,0.0
2019-07-01 00:00:00,0.0,-23.080000000000002,-0.0,23.08,0.0
2019-07-01 01:00:00,0.0,-21.319999999999997,-0.0,21.32,0.0
2019-07-01 02:00:00,0.0,-21.160000000000004,-0.0,21.16,0.0
2019-07-01 03:00:00,0.0,-22.260400000000004,-0.0,22.225947,0.034452547
2019-07-01 04:00:00,0.0,-27.2,-0.0,26.886664,0.31333578
2019-07-01 05:00:00,0.0,-41.204,-0.0,40.22152,0.98247979
2019-07-01 06:00:00,0.0,-52.50600000000001,-0.0,49.068448,3.4375522
2019-07-01 07:00:00,0.0,-60.5676,-0.0,54.347825,6.2197745
2019-07-01 08:00:00,0.0,-63.195600000000006,-0.0,54.346293,8.8493068
2019-07-01 09:00:00,0.0,-67.8068,-0.0,56.800768,11.006032
2019-07-01 10:00:00,0.0,-70.59639999999999,-0.0,58.136405,12.459995
2019-07-01 11:00:00,0.0,-69.46,-0.0,56.559494,12.900506
2019-07-01 12:00:00,0.0,-68.8892,-0.0,56.355135,12.534065
2019-07-01 13:00:00,0.0,-66.6328,-0.0,55.237288,11.395512
2019-07-01 14:00:00,0.0,-64.52680000000001,-0.0,54.689215,9.8375846
2019-07-01 15:00:00,0.0,-61.037600000000005,-0.0,53.382815,7.6547849
2019-07-01 16:00:00,0.0,-60.3104,-0.0,55.381771,4.9286291
2019-07-01 17:00:00,0.0,-59.4144,-0.0,56.980155,2.4342453
2019-07-01 18:00:00,0.0,-57.9016,-0.0,57.357078,0.54452249
2019-07-01 19:00:00,0.0,-53.4456,-0.0,53.166717,0.27888324
2019-07-01 20:00:00,0.0,-48.3936,-0.0,48.359963,0.033636833
2019-07-01 21:00:00,0.0,-45.5852,-0.0,45.5852,0.0
2019-07-01 22:00:00,0.0,-39.199999999999996,-0.0,39.2,0.0
2019-07-01 23:00:00,0.0,-32.56,-0.0,32.56,0.0
2019-07-02 00:00:00,0.0,-29.0,-0.0,29.0,0.0
2019-07-02 01:00:00,0.0,-26.6,-0.0,26.6,0.0
2019-07-02 02:00:00,0.0,-26.400000000000002,-0.0,26.4,0.0
2019-07-02 03:00:00,0.0,-27.360000000000003,-0.0,27.326363,0.033636833
2019-07-02 04:00:00,0.0,-32.239999999999995,-0.0,31.926664,0.31333578
2019-07-02 05:00:00,0.0,-46.68,-0.0,45.631756,1.0482444
2019-07-02 06:00:00,0.0,-58.180800000000005,-0.0,54.777667,3.4031327
2019-07-02 07:00:00,0.0,-65.35640000000001,-0.0,59.339449,6.016951
2019-07-02 08:00:00,0.0,-67.13239999999999,-0.0,58.559925,8.5724755
2019-07-02 09:00:00,0.0,-71.0012,-0.0,60.282518,10.718682
2019-07-02 10:00:00,0.0,-74.4372,-0.0,62.308225,12.128975
2019-07-02 11:00:00,0.0,-73.1448,-0.0,60.531979,12.612821
2019-07-02 12:00:00,0.0,-72.0272,-0.0,59.781101,12.246099
2019-07-02 13:00:00,0.0,-69.4408,-0.0,59.0959,10.3449
2019-07-02 14:00:00,0.0,-68.2612,-0.0,58.849762,9.4114381
2019-07-02 15:00:00,0.0,-64.54280000000001,-0.0,57.26029,7.2825098
2019-07-02 16:00:00,0.0,-62.9864,-0.0,58.105567,4.8808335
2019-07-02 17:00:00,0.0,-60.3632,-0.0,57.921748,2.4414524
2019-07-02 18:00:00,0.0,-58.7488,-0.0,58.043435,0.70536523
2019-07-02 19:00:00,0.0,-55.556799999999996,-0.0,55.246727,0.31007293
2019-07-02 20:00:00,0.0,-51.0736,-0.0,51.039963,0.033636833
2019-07-02 21:00:00,0.0,-48.162,-0.0,48.162,0.0
2019-07-02 22:00:00,0.0,-40.1872,-0.0,40.1872,0.0
2019-07-02 23:00:00,0.0,-34.88,-0.0,34.88,0.0
2019-07-03 00:00:00,0.0,-29.160000000000004,-0.0,29.16,0.0
2019-07-03 01:00:00,0.0,-26.639999999999997,-0.0,26.64,0.0
2019-07-03 02:00:00,0.0,-26.400000000000002,-0.0,26.4,0.0
2019-07-03 03:00:00,0.0,-27.48,-0.0,27.446363,0.033636833
2019-07-03 04:00:00,0.0,-31.96,-0.0,31.517011,0.44298883
2019-07-03 05:00:00,0.0,-47.778400000000005,-0.0,46.522347,1.2560529
2019-07-03 06:00:00,0.0,-58.011199999999995,-0.0,55.351272,2.6599276
2019-07-03 07:00:00,0.0,-64.4804,-0.0,60.77371,3.7066897
2019-07-03 08:00:00,0.0,-66.252,-0.0,65.337689,0.91431078
2019-07-03 09:00:00,0.0,-68.70439999999999,-0.0,66.820737,1.8836627
2019-07-03 10:00:00,0.0,-70.4636,-0.0,67.653448,2.8101524
2019-07-03 11:00:00,0.0,-69.0012,-0.0,63.396629,5.6045706
2019-07-03 12:00:00,0.0,-66.6872,-0.0,59.35123,7.3359696
2019-07-03 13:00:00,0.0,-64.37719999999999,-0.0,54.672038,9.7051624
2019-07-03 14:00:00,0.0,-62.25240000000001,-0.0,53.921274,8.3311259
2019-07-03 15:00:00,0.0,-59.574400000000004,-0.0,52.613929,6.9604705
2019-07-03 16:00:00,0.0,-59.7856,-0.0,55.066335,4.7192647
2019-07-03 17:00:00,0.0,-56.2608,-0.0,53.741057,2.5197433
2019-07-03 18:00:00,0.0,-54.236,-0.0,53.274592,0.96140847
2019-07-03 19:00:00,0.0,-49.142399999999995,-0.0,48.8044,0.33799976
2019-07-03 20:00:00,0.0,-44.60680000000001,-0.0,44.573163,0.033636833
2019-07-03 21:00:00,0.0,-42.922000000000004,-0.0,42.922,0.0
2019-07-03 22:00:00,0.0,-37.31999999999999,-0.0,37.32,0.0
2019-07-03 23:00:00,0.0,-30.16,-0.0,30.16,0.0
2019-07-04 00:00:00,0.0,-25.56,-0.0,25.56,0.0
2019-07-04 01:00:00,0.0,-22.880000000000003,-0.0,22.88,0.0
2019-07-04 02:00:00,0.0,-21.6,-0.0,21.6,0.0
2019-07-04 03:00:00,0.0,-20.68,-0.0,20.612726,0.067273667
2019-07-04 04:00:00,0.0,-20.04,-0.0,19.600274,0.43972597
2019-07-04 05:00:00,0.0,-24.439999999999998,-0.0,23.254489,1.1855112
2019-07-04 06:00:00,0.0,-32.12,-0.0,29.007904,3.1120958
2019-07-04 07:00:00,0.0,-39.685199999999995,-0.0,34.181793,5.5034067
2019-07-04 08:00:00,0.0,-44.554,-0.0,36.865638,7.6883617
2019-07-04 09:00:00,0.0,-47.6756,-0.0,38.203636,9.4719636
2019-07-04 10:00:00,0.0,-49.17399999999999,-0.0,38.424819,10.749181
2019-07-04 11:00:00,0.0,-47.51,-0.0,35.88323,11.62677
2019-07-04 12:00:00,0.0,-44.029599999999995,-0.0,32.816525,11.213075
2019-07-04 13:00:00,0.0,-41.6496,-0.0,31.507595,10.142005
2019-07-04 14:00:00,0.0,-40.6964,-0.0,31.806412,8.8899881
2019-07-04 15:00:00,0.0,-40.153999999999996,-0.0,33.182992,6.9710081
2019-07-04 16:00:00,0.0,-40.2864,-0.0,38.175678,2.1107221
2019-07-04 17:00:00,0.0,-40.074,-0.0,39.199442,0.87455766
2019-07-04 18:00:00,0.0,-39.04,-0.0,37.820101,1.2198989
2019-07-04 19:00:00,0.0,-35.32,-0.0,34.813816,0.50618393
2019-07-04 20:00:00,0.0,-33.36000000000001,-0.0,33.326363,0.033636833
2019-07-04 21:00:00,0.0,-32.2,-0.0,32.2,0.0
2019-07-04 22:00:00,0.0,-26.021599999999996,-0.0,26.0216,0.0
2019-07-04 23:00:00,0.0,-21.28,-0.0,21.28,0.0
2019-07-05 00:00:00,0.0,-16.36,-0.0,16.36,0.0
2019-07-05 01:00:00,0.0,-14.199999999999998,-0.0,14.2,0.0
2019-07-05 02:00:00,0.0,-13.200000000000001,-0.0,13.2,0.0
2019-07-05 03:00:00,0.0,-13.200000000000001,-0.0,13.166363,0.033636833
2019-07-05 04:00:00,0.0,-12.36,-0.0,11.820995,0.53900505
2019-07-05 05:00:00,0.0,-14.280000000000003,-0.0,13.53999,0.74001033
2019-07-05 06:00:00,0.0,-18.799999999999997,-0.0,17.02947,1.7705298
2019-07-05 07:00:00,0.0,-24.8,-0.0,19.940322,4.8596775
2019-07-05 08:00:00,0.0,-29.96,-0.0,22.002683,7.9573171
2019-07-05 09:00:00,0.0,-34.32,-0.0,24.312879,10.007121
2019-07-05 10:00:00,0.0,-37.760000000000005,-0.0,26.349026,11.410974
2019-07-05 11:00:00,0.0,-36.96,-0.0,26.311766,10.648234
2019-07-05 12:00:00,0.0,-34.04,-0.0,24.79467,9.2453302
2019-07-05 13:00:00,0.0,-32.72,-0.0,22.20199,10.51801
2019-07-05 14:00:00,0.0,-31.360000000000003,-0.0,26.629559,4.7304414
2019-07-05 15:00:00,0.0,-30.52,-0.0,26.604024,3.9159764
2019-07-05 16:00:00,0.0,-32.32,-0.0,29.69022,2.6297802
2019-07-05 17:00:00,0.0,-35.6,-0.0,35.481123,0.118877
2019-07-05 18:00:00,0.0,-35.88,-0.0,35.846363,0.033636833
